ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,theme_22,best_theme,best_score
APTV,2021,0.00287649874845869,0.005619665581945618,0.017086793666338262,0.06389857911894617,0.012152306658737413,0.010404902026678492,0.010447498887939392,0.08922043884290867,0.021616531629545726,0.03599274216222626,0.03282973449612871,0.023959970544449156,0.028782208435036677,0.06725870511112546,0.1092496761959603,0.07178944992933779,0.028926190571923444,0.03841688942393918,0.04548415748249498,0.04520643242839568,0.07910568260377385,0.04960672612903344,0.044395235021183754,theme_14,0.1092496761959603
ARE,2021,0.0033472294891129465,0.0076887482974126115,0.017836456963979275,0.012320735760214705,0.10211060316241474,0.34103024975358853,0.19511648918871763,0.01195281858605326,0.011098773226600153,0.01246829048324091,0.016243945128387012,0.013164140361418946,0.010320670600620897,0.011101060322108898,0.011787512905727675,0.00973117338313071,0.01120977659519978,0.011836745111191451,0.012551607816158609,0.012480890573608195,0.010723946123999593,0.010968835480167602,0.012682251645576173,theme_5,0.34103024975358853
ARES,2021,5.002213152428875e-309,1.165846581417043e-308,2.4483618904624935e-308,1.7859419492260023e-308,1.1269460362043262e-307,1.0,2.3871403681673193e-307,1.7103793726691183e-308,1.5647074754162716e-308,1.7814913696126534e-308,2.2755345997718437e-308,1.887948631093253e-308,1.4900276561994964e-308,1.5989082450437126e-308,1.6897693112305605e-308,1.400942135348235e-308,1.622940271377644e-308,1.70467509303875e-308,1.8008769330367824e-308,1.799165416728278e-308,1.5318559410963953e-308,1.561928023240856e-308,1.77991150821447e-308,theme_5,1.0
ATO,2021,0.0029867936279756114,0.00573890791559316,0.01500435636818423,0.022990737382063083,0.011482627299505724,0.010040626966877823,0.010117336534099736,0.020719631459704808,0.0143289708292421,0.014608345776513116,0.016303771543387625,0.03902465038317024,0.17604367792498754,0.11024082665098926,0.024142834022881088,0.01997747967125834,0.015388433875787111,0.017085923679846494,0.018201978262818115,0.017475941607919303,0.019605838615290926,0.016341943283124043,0.018286355071302024,theme_12,0.17604367792498754
AVB,2021,0.0035449992250387217,0.008281756828704807,0.017542849983222756,0.013085774007140581,0.10672858501064607,0.35831456861275346,0.188920472860667,0.012383887978507986,0.011227442306869881,0.012981243139262891,0.01658388940206774,0.01351368065776021,0.01066753256450872,0.011509714414697758,0.012293944816888683,0.010107284068821774,0.011859260833493323,0.012477078614488888,0.013191650818553268,0.013189319936642003,0.011102201075636498,0.011307175638254906,0.012862838647912204,theme_5,0.35831456861275346
AVGO,2021,4.344552775442597e-309,8.33955925758556e-309,2.35000027673409e-308,5.774013321365196e-308,1.783265814615034e-308,1.53592037848076e-308,1.5520157105538494e-308,7.942174775895266e-308,3.1845244256008066e-308,7.330373483304863e-308,4.557627140366542e-308,2.748503559916747e-308,3.1580113343909135e-308,5.813634939513304e-308,1.129354048281823e-307,1.236727594853513e-307,4.600467107364816e-308,5.63169139631485e-308,5.646366024450903e-308,4.978023986123761e-308,1.0,1.6234909951105523e-307,6.974450626788269e-308,theme_20,1.0
AVY,2021,0.002734766901492168,0.005475559006696408,0.015206719413214283,0.07199425826815302,0.013217041487786811,0.01102762957704768,0.011218351687795442,0.06074902301306508,0.016679168291992463,0.03768753027359026,0.036210236414729875,0.019009579752421384,0.019519656515749557,0.04129618872833552,0.14391376548865684,0.03977161151073354,0.03855391874813161,0.0723094429640818,0.1179105027687169,0.05417757171437745,0.04728207298540404,0.034474297355674595,0.0310559996933051,theme_14,0.14391376548865684
AWK,2021,0.004080955376537469,0.009514357230942256,0.02041943337858289,0.015542758875856605,0.14141737538075752,0.1822855771160655,0.25202086289747744,0.014574105557296733,0.013105728901708972,0.015376025009839913,0.019647592589873916,0.015733560813953638,0.012422079239657779,0.013510655110051199,0.01454701167004231,0.01186529404094389,0.014110861386138046,0.01486207980803805,0.015702243381880983,0.0156672993691867,0.013093961185822822,0.01331757029752944,0.015130253433537045,theme_6,0.25202086289747744
AXON,2021,0.0023746803361566053,0.004702782591056019,0.015859163157636403,0.04600645442672903,0.011466976422139685,0.009634541670867105,0.00978468052460052,0.06928408604718954,0.020840933887499406,0.06042007228584934,0.039034038846064927,0.01810529088518134,0.0191502079289945,0.035709960378313345,0.06971647897753296,0.046222262026482934,0.03071606760116037,0.04359568889809368,0.05062706536232197,0.04158666852299862,0.10136497096666527,0.06829818395844273,0.044301308418397925,theme_20,0.10136497096666527
AXP,2021,4.416271888056067e-309,8.96494459063521e-309,3.662458029721579e-308,4.333614010845891e-308,2.157263151803717e-308,1.8147897686677314e-308,1.829626518613365e-308,6.737848535897369e-308,4.586679808894043e-308,5.409366939216798e-308,6.122013492754468e-308,2.885127573796089e-308,2.9337925851525486e-308,4.075194683606263e-308,5.164319699774522e-308,4.326780504561357e-308,2.8597142505756813e-308,3.5936779013340485e-308,4.477144683643743e-308,5.364977141343848e-308,7.420606547385715e-308,9.231584300302725e-308,1.0,theme_22,1.0
AZO,2021,0.0032343735655070926,0.006602350919034944,0.019807330039230055,0.021849402048761075,0.015217724342252005,0.013027292281642762,0.013204657530642181,0.01998622043799625,0.015544025791787144,0.01491522862639315,0.01943598003682935,0.40160192166596703,0.04293434699322898,0.03867303546857283,0.020594403819149006,0.016788814849012068,0.015419782773832453,0.017495085241465983,0.019615133260554245,0.01916985424506725,0.01742617814760429,0.015633231537318024,0.01899651644288725,theme_11,0.40160192166596703
BA,2021,4.361291450104396e-309,8.31354588099618e-309,2.005651419269236e-308,5.758207237818872e-308,1.623224413452694e-308,1.42184016206846e-308,1.4262772377700863e-308,7.183553691881726e-308,2.4899067328661585e-308,4.56821206569796e-308,3.5385299783887424e-308,2.6718625615879215e-308,3.2945911882241357e-308,6.560622205283632e-308,1.5044467486831713e-307,1.0,4.3845349313068796e-308,5.145101314161616e-308,4.842964532687924e-308,4.298960547885924e-308,1.1094580453537197e-307,5.972803694783704e-308,4.257628017728079e-308,theme_15,1.0
