ticker,year,x,y,cluster
ELV,2023,8.397989,23.92522,-1
EME,2023,7.853473,25.285542,19
EMR,2023,7.733882,19.49657,11
EOG,2023,6.3394938,17.495352,1
EPAM,2023,8.044664,21.735458,3
EQIX,2023,7.995123,19.450775,11
EQR,2023,6.7617173,21.613201,-1
EQT,2023,6.4819975,21.348358,-1
ERIE,2023,6.753259,20.957027,-1
ES,2023,6.060173,20.718287,-1
ESS,2023,7.7116714,24.190128,-1
ETN,2023,7.5220466,19.74236,-1
ETR,2023,8.699463,22.001032,5
EVRG,2023,8.44279,23.06954,-1
EW,2023,7.905492,23.371593,14
EXC,2023,5.271532,20.882488,-1
EXE,2023,6.6247272,21.701,-1
EXPD,2023,7.8751674,24.718956,17
EXPE,2023,8.878342,23.771984,16
EXR,2023,7.328698,24.223047,-1
F,2023,5.84025,17.808193,1
FANG,2023,8.685798,22.1055,5
FAST,2023,7.532642,22.173313,6
FCX,2023,2.3149052,6.6932774,0
FDS,2023,8.151063,25.405788,18
FDX,2023,8.109191,25.51226,18
FE,2023,6.0987835,17.674614,1
FFIV,2023,8.3521595,24.531975,15
FICO,2023,8.051395,23.416695,-1
FIS,2023,7.9587393,21.979671,-1
FISV,2023,7.8288417,25.126505,19
FITB,2023,4.511485,21.715414,7
FIX,2023,8.312542,25.213623,18
FOX,2023,8.345407,19.694122,10
FOXA,2023,8.346621,19.689447,10
FRT,2023,8.29591,24.807953,-1
FSLR,2023,7.0501423,23.152035,-1
FTNT,2023,8.415232,22.56623,6
FTV,2023,7.090034,23.171112,-1
GD,2023,8.006221,20.32105,10
GDDY,2023,8.134816,22.599928,6
GE,2023,6.6940656,22.764927,4
GEHC,2023,8.031238,25.117893,18
GEN,2023,8.186386,21.792248,3
GILD,2023,8.069553,21.115767,9
GIS,2023,7.435129,19.605059,13
GL,2023,5.2016606,21.550875,7
GLW,2023,7.783284,19.278189,11
GM,2023,4.7997823,21.504423,7
GNRC,2023,7.7857685,25.406992,19
GOOG,2023,9.040106,23.514946,-1
GOOGL,2023,9.085599,23.537354,16
GPC,2023,7.83626,20.145483,9
GPN,2023,7.104739,23.79978,-1
GRMN,2023,7.137602,22.57814,-1
GS,2023,5.9875937,17.889048,1
GWW,2023,2.648554,6.773709,0
HAL,2023,6.0252323,21.82016,-1
HAS,2023,9.014665,23.676353,16
HBAN,2023,5.6352997,21.4826,8
HCA,2023,9.090959,20.456408,12
HD,2023,6.227839,21.669949,8
HIG,2023,6.821184,20.859653,-1
HII,2023,8.068961,19.925472,10
HLT,2023,7.5798054,24.475851,-1
HON,2023,2.4707913,6.715026,0
HOOD,2023,7.5029564,24.893967,-1
HPE,2023,8.7921505,23.318792,16
HPQ,2023,8.035202,22.356201,-1
HRL,2023,7.1247063,19.37678,13
HSIC,2023,8.858228,20.45993,12
HST,2023,6.271716,22.57113,4
HSY,2023,8.931935,23.785152,16
HUBB,2023,8.02874,20.9451,-1
HUM,2023,8.11268,23.121027,-1
HWM,2023,7.3383207,22.47675,-1
IBKR,2023,7.8588924,24.682981,17
IBM,2023,7.5481005,21.603266,3
ICE,2023,7.945847,19.549547,11
IDXX,2023,6.7718024,21.87085,-1
IEX,2023,4.8493915,21.565847,7
IFF,2023,8.296818,20.428709,13
INCY,2023,8.500405,25.260994,-1
INTC,2023,7.1969385,23.015396,14
INTU,2023,8.010036,19.487133,11
INVH,2023,7.5151467,24.488829,-1
IP,2023,6.281436,17.49825,1
IQV,2023,9.198298,20.232578,12
IR,2023,5.996697,23.243725,-1
IRM,2023,7.9282627,23.776947,-1
ISRG,2023,8.562871,24.408941,15
IT,2023,6.624503,22.314869,-1
ITW,2023,7.7291784,20.686707,-1
IVZ,2023,5.580497,21.326256,8
J,2023,7.5151334,24.8102,-1
JBHT,2023,7.604388,23.160755,-1
JBL,2023,8.885767,23.437107,16
JCI,2023,7.745124,23.67605,-1
JKHY,2023,7.4691505,21.812378,-1
JNJ,2023,8.968917,20.794054,12
JPM,2023,5.885383,17.768324,1
KDP,2023,5.9569817,21.377611,-1
KEY,2023,7.2653785,20.898758,2
KEYS,2023,8.383217,21.174843,-1
KHC,2023,4.7941856,21.509336,7
KIM,2023,7.614776,22.811005,-1
KKR,2023,7.745701,24.289848,-1
KLAC,2023,5.49534,22.564474,4
KMB,2023,7.9669614,20.888117,-1
KMI,2023,2.5537457,6.763716,0
KO,2023,8.079521,25.390684,18
KR,2023,7.6781344,24.096678,-1
