ticker,year,x,y,cluster
A,2019,-2.2344847,4.483082,-1
AAPL,2019,-0.8024838,2.712116,-1
ABBV,2019,-2.5694592,5.4023924,15
ABT,2019,-2.2708225,5.5019093,15
ACGL,2019,1.084199,8.35456,9
ACN,2019,-1.096778,1.1711174,13
ADBE,2019,-0.22568811,1.930086,21
ADI,2019,-0.5096409,3.197197,20
ADM,2019,-0.8704399,4.8489523,19
ADP,2019,-1.1064426,1.0412005,13
ADSK,2019,-0.22216557,2.5902224,-1
AEE,2019,2.6636622,4.38318,2
AEP,2019,2.9025607,4.4352403,2
AES,2019,2.8130305,4.3518233,2
AFL,2019,-1.5913379,-0.35785234,10
AIG,2019,-1.6697029,-0.29405752,10
AIZ,2019,1.251832,8.806352,9
AJG,2019,-1.3944832,0.17825949,10
AKAM,2019,-0.24157315,2.0675094,21
ALB,2019,-0.91184217,4.3905196,-1
ALGN,2019,-2.6045656,5.5191274,15
ALL,2019,1.2019433,6.59797,3
ALLE,2019,-0.56832254,3.3114443,-1
AMAT,2019,22.97583,-0.4405948,0
AMCR,2019,1.0172273,8.510883,-1
AMD,2019,-0.37826127,2.4247143,21
AME,2019,-0.3761448,3.684418,20
AMGN,2019,0.9832595,6.3541465,3
AMP,2019,-1.9441829,0.91151136,12
AMT,2019,-2.119593,2.2477148,4
AMZN,2019,-1.6713477,3.8054748,16
ANET,2019,-0.06775026,2.1212373,21
AON,2019,-1.4241768,0.5494378,12
AOS,2019,-0.5690708,4.1379447,20
APD,2019,-1.2532212,3.8408258,16
APH,2019,0.96851575,6.2183623,3
APTV,2019,0.4466411,3.948949,17
ARE,2019,1.5722598,9.144764,8
ARES,2019,-2.3642862,1.340076,12
ATO,2019,2.9015687,4.869303,1
AVB,2019,1.497237,9.3865795,8
AVGO,2019,-0.18652503,2.8106635,21
AVY,2019,22.83572,-0.41257304,0
AWK,2019,1.4069543,9.583834,8
AXON,2019,-0.62533325,2.4312413,-1
AXP,2019,-1.8086952,0.6720688,-1
AZO,2019,0.7310197,6.5522614,3
BA,2019,0.6488878,4.5918727,5
BAC,2019,-2.7153633,0.18172717,6
BALL,2019,-0.5705476,5.02524,-1
BAX,2019,-1.5228328,5.0140834,-1
BBY,2019,-0.9360823,6.175816,18
BDX,2019,-2.319974,5.0388727,-1
BEN,2019,-2.2207084,1.1049769,12
BF-B,2019,0.96142143,9.118011,9
BIIB,2019,0.83071953,8.6630535,9
BK,2019,-2.7347493,0.3686323,6
BKNG,2019,0.046622653,5.0399776,-1
BKR,2019,-0.049912598,4.7093787,-1
BLDR,2019,-0.7403297,3.6820345,-1
BMY,2019,0.91378814,6.2083755,3
BR,2019,-1.5035732,0.97980833,13
BRK-B,2019,-1.3709097,-0.22189803,10
BRO,2019,0.87018156,9.036691,9
BSX,2019,-2.382965,5.074611,-1
BX,2019,-2.3316462,1.2625239,12
BXP,2019,-2.5290842,2.263834,4
C,2019,22.864721,-0.5001326,0
CAG,2019,-1.7175454,3.9124305,16
CAH,2019,22.856705,-0.49923515,0
CASY,2019,-0.8384147,6.1796336,18
CAT,2019,0.07071661,4.1243668,17
CB,2019,-1.4238517,-0.29373288,10
CBOE,2019,-1.6664425,1.5905701,12
CBRE,2019,-2.561596,1.8793787,4
CCI,2019,1.071329,8.421275,7
CCL,2019,0.05895261,5.4949512,-1
CDNS,2019,-0.32171854,2.752602,21
CDW,2019,-0.12804171,2.5778615,21
CF,2019,-0.8996713,3.7997572,16
CFG,2019,-2.8050673,0.3094122,6
CHD,2019,22.934517,-0.54021126,0
CHRW,2019,0.8928908,3.7740881,17
CHTR,2019,-1.2065542,2.3305473,11
CI,2019,-2.302549,5.8066435,14
CIEN,2019,-0.29337358,2.2155483,21
CINF,2019,-1.5012153,-0.37494555,10
CL,2019,-1.2428092,4.887166,19
CLX,2019,-1.0941261,5.1871967,19
CMCSA,2019,-1.3269947,2.4557142,11
CME,2019,-1.6174049,1.5990722,12
CMG,2019,-0.6502576,5.3965425,19
CMI,2019,0.050377063,4.333292,17
CMS,2019,2.9277024,4.352735,2
CNC,2019,-2.3531394,5.9774942,14
CNP,2019,2.791571,4.4416823,2
COF,2019,-2.6126776,0.35759637,6
COHR,2019,-0.31844026,3.357901,20
COO,2019,-2.1334782,5.552449,15
COP,2019,22.861662,-0.36295673,0
COR,2019,-2.348035,5.491691,14
COST,2019,-1.6625949,3.8856626,16
CPAY,2019,-1.5709653,0.8188868,13
CPB,2019,-0.87394476,4.9589953,19
CPRT,2019,0.9559845,5.9008865,3
CPT,2019,-2.8899066,2.2810953,4
CRL,2019,-2.6347308,4.7893186,-1
CRM,2019,-0.22839502,1.9448001,21
CRWD,2019,-0.0002934568,1.8470496,21
CSCO,2019,1.3984853,8.9153805,7
CSGP,2019,-2.6588464,1.9607582,4
CSX,2019,0.9487668,3.6642773,17
CTAS,2019,-0.3576751,4.8128314,-1
CTRA,2019,22.732292,-0.36604348,0
CTSH,2019,-1.8215903,3.7134995,16
CTVA,2019,-1.0786003,4.5654902,-1
CVNA,2019,0.49453914,3.9592948,17
CVS,2019,-2.1820347,5.9635777,14
CVX,2019,2.9378407,5.3950634,1
D,2019,2.7782614,4.425258,2
DAL,2019,0.6734342,4.530775,-1
DD,2019,-0.9643672,4.4907064,-1
DDOG,2019,-0.24524945,1.8671522,21
DE,2019,-0.23524451,4.03698,17
DECK,2019,-1.0098044,5.7666698,18
DELL,2019,-0.0434818,2.1943567,21
DG,2019,-0.96838045,6.3418045,18
DGX,2019,0.9510812,6.588416,3
DHI,2019,-2.967357,1.9774396,4
DHR,2019,1.0151138,8.848799,-1
DIS,2019,-1.3666848,2.573768,11
DLR,2019,0.11929279,2.1815453,21
DLTR,2019,0.97287154,8.373786,7
DOC,2019,-2.600361,2.310802,4
DOV,2019,-0.3418222,3.7067642,-1
DOW,2019,-0.9960136,4.55486,-1
DPZ,2019,-0.7523932,5.8466306,18
DRI,2019,-0.58471245,5.461059,-1
DTE,2019,22.720978,-0.45900938,0
DUK,2019,2.8071935,4.285721,2
DVA,2019,-2.5776954,5.794652,14
DVN,2019,22.786852,-0.37565368,0
DXCM,2019,-2.5339558,5.241076,-1
EA,2019,-1.6432699,3.4275002,16
EBAY,2019,-0.8969496,1.794967,-1
ECL,2019,-0.7058998,4.173497,20
ED,2019,22.657854,-0.44292253,0
EFX,2019,-1.0235236,1.1310837,13
EG,2019,-1.4733871,-0.1337282,10
EIX,2019,23.03476,-0.6462762,0
EL,2019,1.1489693,9.33906,8
ELV,2019,-2.2217267,5.8429317,14
EME,2019,0.08293792,3.7652836,-1
EMR,2019,-0.039120235,3.3445253,-1
EOG,2019,2.933563,5.3682675,1
EPAM,2019,1.3647295,9.646508,8
EQIX,2019,0.15054065,2.1691966,21
EQR,2019,-3.0018759,2.4304597,4
EQT,2019,2.9910326,5.3257732,1
ERIE,2019,-1.5797757,-0.4168622,10
ES,2019,2.6953526,4.3572183,2
ESS,2019,-2.8826456,2.287275,4
ETN,2019,-0.6011649,4.5126395,19
ETR,2019,22.773746,-0.5713425,0
EVRG,2019,2.9371624,4.4048457,2
EW,2019,-2.4017956,5.157108,-1
EXC,2019,2.8703122,4.4300404,2
EXE,2019,2.9276018,5.38815,1
EXPD,2019,0.9407099,3.7723973,17
EXPE,2019,0.14434943,5.0459433,-1
EXR,2019,1.0909128,8.861934,9
F,2019,0.35143432,4.195342,17
FANG,2019,3.0218809,5.3077455,1
FAST,2019,0.93383783,8.703209,9
FCX,2019,22.727476,-0.6050918,0
FDS,2019,1.3489622,9.618777,8
FDX,2019,0.96393377,3.9122038,17
FE,2019,1.3841727,5.6712465,3
FFIV,2019,1.465151,9.189445,8
FICO,2019,-1.0001979,1.1006117,13
FIS,2019,-1.3155824,0.9937836,13
FISV,2019,-1.3158305,0.9520242,13
FITB,2019,-2.8400583,0.8749296,6
FIX,2019,1.1024711,8.962882,9
FOX,2019,-1.4480122,2.5996838,11
FOXA,2019,-1.5423168,2.6529684,11
FRT,2019,-2.7142053,2.111461,4
FSLR,2019,2.4616387,4.246152,2
FTNT,2019,-0.14950965,2.020225,21
FTV,2019,1.0323168,8.886615,9
GD,2019,0.7904933,4.4433265,5
GDDY,2019,-0.6365485,1.9237648,21
GE,2019,-1.9772367,3.8166697,16
GEN,2019,1.4314162,8.929219,7
GILD,2019,-2.697921,5.4889417,15
GIS,2019,-1.732264,3.9259543,16
GL,2019,-1.6742188,-0.43191603,10
GLW,2019,-0.28879878,3.2965024,20
GM,2019,0.57188845,4.045305,17
GNRC,2019,22.783287,-0.26378068,0
GOOG,2019,-0.68629855,2.1496894,21
GOOGL,2019,-0.71443063,2.0540962,21
GPC,2019,-0.71459645,6.0545573,18
GPN,2019,-1.4152949,0.89811176,13
GRMN,2019,1.0483011,9.118513,9
GS,2019,0.9492516,6.642524,3
GWW,2019,22.88371,-0.46263722,0
HAL,2019,-1.6002939,3.806084,16
HAS,2019,-1.2211049,2.8257535,11
HBAN,2019,-2.8135953,0.21383618,6
HCA,2019,-2.5204399,5.9413095,14
HD,2019,-0.98496526,5.9529696,18
HIG,2019,-1.3809397,-0.24441528,10
HII,2019,0.83258885,4.5008335,5
HLT,2019,1.5441927,9.248379,8
HON,2019,0.059396267,3.3078327,-1
HPE,2019,0.03449249,2.2996094,21
HPQ,2019,-0.28845364,2.6518667,21
HRL,2019,-0.97208416,4.99765,19
HSIC,2019,-2.116767,5.717733,15
HST,2019,0.89370584,9.081138,9
HSY,2019,-0.8761764,5.111835,19
HUBB,2019,-0.5680148,4.07372,-1
HUM,2019,0.6143519,8.785647,-1
HWM,2019,-0.27272084,4.416911,-1
IBKR,2019,-1.5621942,1.6793734,12
IBM,2019,-0.3309826,1.6644533,-1
ICE,2019,-1.6056958,1.5259542,12
IDXX,2019,0.9064082,8.83002,-1
IEX,2019,-0.5399839,3.835007,20
IFF,2019,-0.90710515,4.8355556,19
INCY,2019,-2.8072913,5.372724,15
INTC,2019,-2.1163242,3.844621,-1
INTU,2019,-0.68711925,1.8224503,21
INVH,2019,1.550664,9.218544,8
IP,2019,0.99085325,6.3386497,3
IQV,2019,-2.6460652,4.78571,-1
IR,2019,1.1603708,8.955265,-1
IRM,2019,1.0887483,8.333073,7
ISRG,2019,1.2237037,8.614797,7
IT,2019,-1.0435333,0.85937893,13
ITW,2019,-1.3215102,3.7671366,16
IVZ,2019,-1.9640723,1.1124083,12
J,2019,1.1432096,9.412399,-1
JBHT,2019,0.66945016,2.9362218,-1
JBL,2019,-0.8265035,3.3579419,-1
JCI,2019,-0.06097021,3.55999,-1
JKHY,2019,0.14643879,4.7773657,-1
JNJ,2019,-2.3587573,5.4626546,15
JPM,2019,-2.7961595,0.81921965,6
KDP,2019,-0.8615067,5.4367805,-1
KEY,2019,-2.845788,0.24437594,6
KEYS,2019,-0.29139048,3.0856752,21
KHC,2019,-1.6530874,4.1361246,16
KIM,2019,0.60504425,2.802052,-1
KKR,2019,-2.3915386,1.2800691,12
KLAC,2019,-0.43682268,3.0047011,20
KMB,2019,-1.1616974,5.1676307,19
KMI,2019,22.884518,-0.42637414,0
KO,2019,0.99094534,8.990775,9
KR,2019,-1.8532404,3.9136295,16
L,2019,-1.3629159,-0.2636327,10
LDOS,2019,0.9521687,4.4081116,5
LEN,2019,-2.9862926,1.9234334,4
LH,2019,0.8592632,5.9623857,3
LII,2019,-1.4714166,3.8447814,16
LIN,2019,-0.89256066,4.081209,16
LITE,2019,-0.25967792,3.1385436,20
LLY,2019,-2.5057604,5.4198103,15
LMT,2019,0.80758184,4.4725065,5
LNT,2019,2.8396156,4.445,2
LOW,2019,-0.9741029,6.028538,18
LRCX,2019,-0.488122,2.9626932,20
LULU,2019,1.3750066,8.7117605,9
LUV,2019,0.53954005,4.6762576,-1
LVS,2019,-2.2752717,2.7408283,4
LYB,2019,22.806274,-0.49444944,0
LYV,2019,1.3238258,9.024013,-1
MA,2019,0.77555126,8.728312,-1
MAA,2019,-2.9599812,2.318252,4
MAR,2019,-0.03286834,5.2190228,-1
MAS,2019,-1.0341251,4.8435297,19
MCD,2019,-2.2219915,3.8739111,-1
