ticker,year,x,y,cluster
TTD,2023,3.4215174,1.8219478,7
TTWO,2023,0.43641588,8.805094,-1
TXN,2023,0.2456237,7.397763,19
TXT,2023,-1.1017491,5.8736706,15
TYL,2023,2.1094532,7.821284,16
UAL,2023,-0.5702273,6.177602,3
UBER,2023,0.36028412,8.317418,-1
UDR,2023,2.3187118,2.086915,-1
UHS,2023,-3.5904517,7.5516124,10
ULTA,2023,-1.4190619,8.591432,21
UNH,2023,-3.3330393,7.3458967,10
UNP,2023,-0.55923027,7.9404707,3
UPS,2023,-1.7447824,2.5333257,2
URI,2023,-0.49248338,7.176085,14
USB,2023,2.6223314,6.0270615,4
V,2023,1.95716,8.169531,-1
VICI,2023,3.429863,2.5387766,6
VLO,2023,22.303951,7.277503,0
VLTO,2023,2.2833436,1.9365563,-1
VMC,2023,-0.25997686,6.992953,14
VRSK,2023,3.4422343,7.550635,13
VRSN,2023,0.34119853,8.586274,-1
VRT,2023,2.228214,2.5869806,-1
VRTX,2023,-2.813108,6.4955406,8
VST,2023,0.14944537,4.3086066,1
VTR,2023,1.4197198,6.1880274,12
VTRS,2023,1.2772603,4.568416,1
VZ,2023,1.0081782,9.2352085,5
WAB,2023,-0.35742223,7.607361,3
WAT,2023,21.854877,6.95143,0
WBD,2023,0.4750696,9.073309,-1
WDAY,2023,1.0133226,8.353926,18
WDC,2023,0.8919651,7.6656203,18
WEC,2023,-0.45897493,4.0271506,1
WELL,2023,1.3818055,6.153921,12
WFC,2023,2.8098843,6.015607,4
WM,2023,2.77929,2.3603182,6
WMB,2023,-1.4265833,2.553579,2
WMT,2023,-1.317485,8.63958,21
WRB,2023,3.8878286,7.354379,13
WSM,2023,-1.2321597,8.312807,21
WST,2023,-1.6456062,7.1075063,-1
WTW,2023,2.615626,7.5591326,16
WY,2023,21.93973,7.0298543,0
WYNN,2023,-0.29323298,8.470569,-1
XEL,2023,0.010557423,4.123011,1
XOM,2023,0.6643813,3.8368607,1
XYL,2023,-1.0569515,6.7878757,14
XYZ,2023,0.7214386,8.387009,-1
YUM,2023,-1.6368803,8.248422,20
ZBH,2023,-2.36919,7.2593985,-1
ZBRA,2023,0.5516008,7.537118,19
ZTS,2023,-1.522543,2.3426538,2
