ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,best_theme,best_score
INTU,2019,4.10550435869653e-308,3.683576019086836e-308,2.984018882365778e-308,3.5166664677566615e-308,8.851984326569137e-308,5.728923221635023e-308,3.4501171120689555e-308,6.153423824433001e-308,1.5662641833424917e-307,1.0,3.5377546696405145e-308,3.3713364938589206e-308,5.327589505953624e-308,7.343176040147741e-308,2.4503842542145833e-308,2.3059844165290403e-308,theme_9,1.0
JNJ,2019,3.18184640377694e-308,3.760809193367632e-308,2.931175382866363e-308,4.06194504790125e-308,5.03581426138163e-308,4.086077184191826e-308,3.461236976946854e-308,5.074174476954552e-308,4.1959148921032366e-308,6.079391417024591e-308,6.896097285352582e-308,4.609331145484123e-308,1.0,1.1049819686180178e-307,2.3242307825805837e-308,2.3645375047699885e-308,theme_12,1.0
JPM,2019,1.0,5.593161512447448e-308,6.834764296206616e-308,5.861020391996931e-308,5.124278379850125e-308,5.369158658364632e-308,6.051112715822689e-308,4.908319561404402e-308,5.122689584196257e-308,3.992532069232392e-308,3.7323699345548594e-308,4.3423600827360323e-308,3.374723291884289e-308,3.5737247248477063e-308,5.174996700140106e-308,4.343153211233203e-308,theme_0,1.0
KO,2019,0.04636522913672354,0.03739281584818322,0.05486984423813706,0.039997423988706725,0.03600595236867662,0.03489288903711876,0.048610874896838616,0.033651339134036784,0.03069320676003629,0.026284519941773134,0.029317931720833745,0.034990255068604655,0.024605468986236702,0.027174922370229223,0.15772680310813636,0.18064687507216926,theme_15,0.18064687507216926
LIN,2019,3.754810786756356e-308,3.6325874351572327e-308,2.8662903725964085e-308,3.551860844453441e-308,8.572012364232025e-308,5.483823165260028e-308,3.3648060172264974e-308,6.253402491573054e-308,9.418896067556341e-308,1.0,3.8511315296235235e-308,3.4831183806241877e-308,6.636917210266497e-308,1.052004837068501e-307,2.334028733652063e-308,2.251117918014988e-308,theme_9,1.0
LLY,2019,4.862838464369163e-308,3.8890250196372953e-308,6.626925495055667e-308,4.1456745489757794e-308,3.4342198088082265e-308,3.369709241135822e-308,5.668410387415626e-308,3.2172548576623627e-308,2.9519136043780926e-308,2.4686171227064584e-308,2.821830575241504e-308,3.580484563336954e-308,2.307629379228574e-308,2.54349816141877e-308,1.0,1.0250297888765277e-307,theme_14,1.0
MA,2019,0.055769320198611506,0.042960171054241984,0.074214992621311,0.047608442202412934,0.04070091251842201,0.04534160918071521,0.08735339560607312,0.03999289246126212,0.03750772895178593,0.028751425863213984,0.03115294939005205,0.03840079324177028,0.025788695571149964,0.027914700740440068,0.0854450751752426,0.05204179975103762,theme_6,0.08735339560607312
MCD,2019,5.91965328038144e-308,6.221228898406523e-308,8.473579568424609e-308,6.162372323425277e-308,4.806557954444511e-308,4.638433070988452e-308,1.0,4.7551796651792e-308,4.327382481738766e-308,3.4771250059203667e-308,4.837124891256365e-308,6.485835027447383e-308,3.5092755221320583e-308,3.9231427995711064e-308,6.006951353257402e-308,4.606707891564281e-308,theme_6,1.0
META,2019,3.746509506271285e-308,3.168908123238016e-308,4.448553011552922e-308,3.454893806146165e-308,2.9648762146657545e-308,2.796203085458862e-308,3.8429709573575756e-308,2.843340920546925e-308,2.4553011707023487e-308,2.1579635017186884e-308,2.529560620319922e-308,2.9486461152278786e-308,2.119360908850734e-308,2.3676669779737407e-308,8.593120874278146e-308,1.0,theme_15,1.0
MRK,2019,3.923615241692103e-308,6.8059112677481095e-308,3.984134925321484e-308,4.597922571007336e-308,3.817074791569574e-308,3.294215747249716e-308,5.457356893528641e-308,4.0542091028552365e-308,3.6921624502944395e-308,3.6563804016035853e-308,1.2234657142887056e-307,1.0,5.50701774837107e-308,4.9009630188999e-308,3.289816766148029e-308,3.2111108919842045e-308,theme_11,1.0
MS,2019,5.367185362476633e-308,1.0,5.960265764007686e-308,6.457447445634252e-308,4.293036332140875e-308,4.341712438941419e-308,6.44393929527603e-308,6.056251924238767e-308,4.356419084026155e-308,3.8147967981078977e-308,5.376307774767615e-308,7.56208300979469e-308,4.263428962715967e-308,4.0194834145583966e-308,4.001226244590868e-308,3.6995976139181804e-308,theme_1,1.0
MSFT,2019,0.04935370486552514,0.058233411732739326,0.06301005850706322,0.05930800678595475,0.036979734085734656,0.034949994096565656,0.1275833179769021,0.04030057099253361,0.034108948073687674,0.0293476199408718,0.053905657050381715,0.07955072946327695,0.03366855764260408,0.03675425590552369,0.04567485971574158,0.04046186650778137,theme_6,0.1275833179769021
