ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,best_theme,best_score
COST,2023,6.79203550816671e-308,6.08639612585457e-308,5.712761827406785e-308,3.132467950709591e-308,4.75623808924654e-308,5.304775618134184e-308,5.434233835620095e-308,5.311007870021135e-308,8.550082893723728e-308,8.108991426876045e-308,1.0,1.0617479570657675e-307,8.327773271404805e-308,3.8167189339870893e-308,4.873343202788382e-308,4.737453514159336e-308,theme_10,1.0
CRM,2023,0.0360409870611665,0.04293494431024483,0.04257003382714905,0.02498746373019746,0.031721949628318015,0.040878281344143126,0.0885715422658078,0.044719072818774276,0.0574784808923564,0.05149839219864631,0.051648391545272336,0.04103155383401245,0.03604044731339914,0.04701658216971212,0.12200673810214555,0.06810673714993748,theme_14,0.12200673810214555
CSCO,2023,0.05229354033774836,0.03723963077985031,0.032496334370646855,0.023110837098663316,0.03274073368334435,0.05062600648507808,0.03514951684133459,0.04082029548986236,0.05677670543872032,0.050240700116215065,0.04803910183446628,0.05191135808012573,0.06481166638592761,0.02917520002635261,0.030033152100442596,0.028055765725608355,theme_12,0.06481166638592761
CVX,2023,0.07064715087968644,0.04128674737447073,0.0486386853910586,0.05915002327899913,0.23485049398133678,0.04666806798091576,0.06543651019458967,0.03834854148084934,0.04458845090314151,0.043140250785038775,0.054979966294857206,0.05013936418156556,0.04266759949069511,0.05059306132212263,0.03686528518923382,0.04915094792714705,theme_4,0.23485049398133678
DIS,2023,0.05234121077843196,0.04808154451728966,0.043123301369052146,0.024696033133625304,0.03427610309677718,0.04223665759362725,0.05166702095692572,0.04873010312182265,0.09715672436380907,0.07517272177650954,0.1260779547051453,0.0759709250270479,0.06269094828519152,0.03158534015783812,0.050875883292676886,0.04331757972706125,theme_10,0.1260779547051453
GE,2023,0.03960981633772862,0.037700729529805584,0.10900096387191324,0.023471817410757656,0.03186179111486572,0.041719113166233356,0.02979770926638827,0.03501684993801651,0.042030063472903376,0.04321376064941615,0.04624324708873329,0.044926744919598686,0.06555436079147366,0.028444413871336335,0.02936202461490937,0.029655282482271648,theme_2,0.10900096387191324
GOOGL,2023,3.661329668700402e-308,4.978264130544592e-308,4.013458495271637e-308,2.6256146852124587e-308,3.1901989607729094e-308,5.057050254425973e-308,6.960807871669297e-308,5.606101560107451e-308,6.14783303619448e-308,6.067193850367432e-308,4.728430721834039e-308,3.936886367128353e-308,3.947164759641179e-308,5.606625736079865e-308,1.0,7.744781993068581e-308,theme_14,1.0
GS,2023,3.7813896385637995e-308,1.0,4.359078872535974e-308,2.7462682651030564e-308,3.2941443928438684e-308,7.655275133215241e-308,3.633850855159289e-308,5.491137913230807e-308,4.4332573294125864e-308,3.918826123740479e-308,5.217258026993443e-308,5.412716904807305e-308,5.161755600015511e-308,4.270496807055153e-308,4.730653850288436e-308,3.529143884656527e-308,theme_1,1.0
HD,2023,0.05818285711543162,0.03170733754104563,0.04529451913419354,0.049564701500585916,0.0695091534388177,0.043912522878245944,0.03653080306305327,0.0356170972421778,0.032309970618430224,0.030462012853131937,0.03220565594011976,0.031327693917088104,0.0320070510305337,0.04703408869241034,0.02675635327325786,0.0311482763122673,theme_4,0.0695091534388177
IBM,2023,0.03147856070248833,0.03960511255653137,0.03434858549363836,0.025993725174460195,0.02988248229049693,0.0517520376708098,0.05152115423422435,0.040325413101603286,0.03547379100057504,0.03522171742209321,0.0314651125056582,0.028244088191412973,0.028635912851659104,0.12173531087294613,0.06905609208292515,0.0678976849077115,theme_13,0.12173531087294613
INTU,2023,3.7717910209270065e-308,4.212242489495482e-308,3.70900612387255e-308,3.501886698743085e-308,3.824940257733975e-308,6.812082922791569e-308,5.295132069461455e-308,4.222526589817184e-308,3.4615482859500396e-308,3.408498393715522e-308,3.225924870402338e-308,3.050764799675752e-308,3.090996329076585e-308,1.0,5.245475120165311e-308,5.98795533634937e-308,theme_13,1.0
JNJ,2023,5.419661779961039e-308,2.6778372643687147e-308,2.9679556252238567e-308,1.0,7.873933691059838e-308,3.237348580097345e-308,3.4370790005435776e-308,3.0658482370186284e-308,2.760961020020318e-308,2.512727858056635e-308,2.681166225102493e-308,2.795226171432391e-308,2.5347873769792677e-308,3.8197640817713726e-308,2.355918478618899e-308,2.78679478845665e-308,theme_3,1.0
JPM,2023,4.027503336860693e-308,1.0,4.117150713492789e-308,2.795860878477903e-308,3.298557735161627e-308,7.547167501085112e-308,3.40529269205301e-308,5.611065729803402e-308,4.586043326557593e-308,3.8965824557436435e-308,5.368248876608229e-308,5.943615051707659e-308,5.47350584274546e-308,3.9139628804280674e-308,4.1439410252942047e-308,3.279261365403114e-308,theme_1,1.0
KO,2023,5.904929116795283e-308,5.714940815379401e-308,5.586614061549809e-308,2.9190116158567135e-308,4.128318957693338e-308,4.647534451092745e-308,5.437671335950376e-308,5.123457090067512e-308,8.329191407103977e-308,6.625004450614777e-308,1.0,1.3627476882294173e-307,7.91710410006577e-308,3.538601811060456e-308,4.990635364624854e-308,4.2842905045969426e-308,theme_10,1.0
LIN,2023,6.488535967558556e-308,3.233482215527351e-308,4.023033818537645e-308,8.707659300323135e-308,1.0,3.9512994399260745e-308,4.628384241550853e-308,3.3787394098140217e-308,3.4063995504685946e-308,3.2620245223423893e-308,3.696206547902592e-308,3.524873202706424e-308,3.244782612246002e-308,4.716628282385068e-308,2.8913631657347446e-308,3.80539574633889e-308,theme_4,1.0
LLY,2023,1.0,4.773819835320676e-308,4.668613217583284e-308,7.465108815154184e-308,8.749778162494916e-308,5.682014199044508e-308,6.51740299472841e-308,6.141908464026844e-308,6.667827199584427e-308,5.286732022693271e-308,5.539624524449976e-308,6.272697590050665e-308,5.096024279206259e-308,5.122291699765422e-308,4.085983119014896e-308,4.2878054195640676e-308,theme_0,1.0
MA,2023,5.279745855364396e-308,6.298917008858006e-308,4.595651554838904e-308,3.37170353558851e-308,3.5127822245452224e-308,6.442116032416007e-308,4.618366123338635e-308,1.0,7.65894427153805e-308,5.64328943119272e-308,5.25281701224783e-308,5.672923093787676e-308,5.665522730181359e-308,4.52443199312587e-308,5.551441899141452e-308,3.9545019627736854e-308,theme_7,1.0
MCD,2023,4.0742673891969457e-308,4.405353254849606e-308,1.0,2.8323218342467454e-308,3.917089882316783e-308,4.430449017532465e-308,3.8814264248219986e-308,3.8087954743349394e-308,4.463979698571323e-308,4.708647973471946e-308,5.186796894211265e-308,4.525971843866129e-308,5.272456515355961e-308,3.663217909218956e-308,3.8918189157392977e-308,3.9438069143784593e-308,theme_2,1.0
META,2023,5.470351495591886e-308,4.367049420692846e-308,5.151985148610628e-308,2.789528375797524e-308,3.8780975770913594e-308,4.998335683632136e-308,6.0627162097404e-308,5.937654010106564e-308,1.1119697955344485e-307,1.0,7.953722662172524e-308,5.475594705314961e-308,6.597286230758244e-308,3.8485145465648167e-308,6.14613899814308e-308,5.936090424130038e-308,theme_9,1.0
MRK,2023,0.06326814569371636,0.027750681401865006,0.029235060803843253,0.16510584043361712,0.05560829008177013,0.030387866204206106,0.03091978182851771,0.03245870279460428,0.02944510875915595,0.026177024586625096,0.02790651772518985,0.030926710610086235,0.0269279251895701,0.031036664120443452,0.02240557607640522,0.024211014615703796,theme_3,0.16510584043361712
MS,2023,4.283601954768758e-308,4.507859043146885e-308,1.0,3.116324011083636e-308,4.1017109305948545e-308,4.888289118646556e-308,3.92740402291468e-308,4.215594487747333e-308,4.480443154255366e-308,4.762064325726646e-308,4.854030120743781e-308,4.2921550356224e-308,5.197249022330695e-308,4.063038494107052e-308,3.943128807362403e-308,4.0817573324967817e-308,theme_2,1.0
MSFT,2023,0.026789475580634773,0.04229527249554551,0.04212774293467287,0.017679938275381897,0.023633973354164152,0.03485520117811978,0.039911549322841994,0.03186109763083519,0.0405836257753081,0.035342951533994166,0.04875082361263992,0.036823107403439456,0.03402123444854429,0.030576633834573774,0.05190416151075011,0.035912758396683724,theme_14,0.05190416151075011
NEE,2023,6.191042295862113e-308,6.625529477696795e-308,4.898175663550028e-308,2.9833183237074397e-308,3.8460446084480727e-308,5.235639735635264e-308,3.855566740292112e-308,5.421104532092771e-308,6.815151476700263e-308,5.575030862730533e-308,9.729303732370003e-308,1.0,1.5170696858289552e-307,3.297117901823172e-308,3.7650646021862873e-308,3.27145806365948e-308,theme_11,1.0
NFLX,2023,0.03996655025974839,0.05647093124491681,0.04102190266353253,0.023603755488796035,0.030532307226802422,0.05883149312655426,0.03810213259321387,0.06038097493339367,0.0591037474782754,0.06196984856999225,0.0565699065005624,0.04144385713420157,0.048068159802311376,0.03593863394681292,0.054301336267777355,0.041255598729480134,theme_9,0.06196984856999225
NVDA,2023,4.802024137337461e-308,3.88885461576924e-308,4.0571074720451417e-308,3.2441910362251093e-308,4.426400510838998e-308,4.232289159730995e-308,1.0,4.515333888536645e-308,5.998427023445404e-308,5.81194719133684e-308,5.123561031059185e-308,4.467028074238583e-308,3.7669052952142366e-308,4.957271888255126e-308,6.731626674266294e-308,8.639683590387984e-308,theme_6,1.0
ORCL,2023,3.5081778925742263e-308,5.216038388243403e-308,4.1945267579783417e-308,2.5639842593092055e-308,3.03688037510199e-308,4.665601998221733e-308,6.437451420078862e-308,5.387162913194036e-308,5.771405405458378e-308,5.266883107315739e-308,4.842235114092022e-308,4.015953356110266e-308,3.8596369735829036e-308,5.286849746479294e-308,1.0,6.622866890512154e-308,theme_14,1.0
PEP,2023,5.262080910568102e-308,5.643494890507907e-308,4.444376927126258e-308,2.5899295532911956e-308,3.327672581422644e-308,5.168621030902359e-308,3.6314228655194925e-308,5.26550965462826e-308,7.493426633737333e-308,6.437000296540305e-308,7.6161859642903895e-308,1.4123477886845394e-307,1.0,3.078427762361139e-308,3.734763446392085e-308,3.229767465375181e-308,theme_12,1.0
PG,2023,0.09911988972326334,0.05309892212627481,0.04373142218071526,0.050363566355819116,0.06053070679864425,0.0734820316959383,0.05070455688362644,0.07813730354755362,0.06067060021108082,0.05291018590642103,0.051953619674605406,0.0481740127077645,0.049876793409465436,0.052993965891247316,0.04210952768111052,0.04257681242590793,theme_0,0.09911988972326334
PM,2023,0.07387499309479068,0.02776837365895587,0.03033683008037501,0.08749409168025585,0.09396412608133523,0.035779544213366286,0.03847281888470062,0.03288494766951315,0.02991243308913457,0.02644806471206542,0.02866327542006923,0.028903079563009068,0.02643654268803961,0.04341532324913989,0.024544558581175737,0.029139133914932815,theme_4,0.09396412608133523
QCOM,2023,3.3944830772631345e-308,3.440825024769308e-308,3.85193992678093e-308,2.6895243905914496e-308,3.661015094694578e-308,3.932282976470389e-308,7.71405020637048e-308,3.7978649919842333e-308,4.2789523734814884e-308,5.198479311211147e-308,4.077794288016105e-308,3.1314106949835007e-308,3.194244337062425e-308,4.958376380708867e-308,6.548746978000895e-308,1.0,theme_15,1.0
RTX,2023,5.622377626106917e-308,3.827177591205924e-308,3.8278608481742884e-308,3.7233197665923175e-308,5.161512267004256e-308,4.467445412975032e-308,1.0,4.4468585695401377e-308,5.375990451675917e-308,5.011471790006325e-308,4.714495616455553e-308,4.348310763777108e-308,3.704949235065514e-308,5.635187186477339e-308,5.583075353242366e-308,7.378573641049612e-308,theme_6,1.0
SPGI,2023,4.317899262231588e-308,4.45926730977344e-308,4.0975740418639717e-308,4.043338728711676e-308,4.662755637818302e-308,8.540975162773553e-308,5.477758028430148e-308,4.4435129872160537e-308,3.621986914102821e-308,3.601741115337462e-308,3.510864594627114e-308,3.2512449145400976e-308,3.34193168484579e-308,1.0,4.919395953519748e-308,6.064815414935639e-308,theme_13,1.0
TMO,2023,1.0,4.97263753685088e-308,5.122940258581352e-308,5.211172051435446e-308,6.915980948190763e-308,5.248890961264634e-308,5.585623050310163e-308,6.126608575490081e-308,8.860255441605937e-308,7.382818959568287e-308,7.430999609492348e-308,8.536972604301071e-308,6.530029629154041e-308,4.075739798126707e-308,4.125375513200236e-308,4.2390729322507763e-308,theme_0,1.0
TSLA,2023,0.029392662187069138,0.02760289062777381,0.03578910999471102,0.02027200258959852,0.029878303437068092,0.030995756612808005,0.051414348766004946,0.030750732083838394,0.036228280535335625,0.04694837971342902,0.03898944330944265,0.026821327645061423,0.026570685700242767,0.0343691652659908,0.043987072390922394,0.07280448984125,theme_15,0.07280448984125
TXN,2023,3.3164603375066893e-308,3.306652440895134e-308,3.646389171693524e-308,2.7703775200788327e-308,3.666724562543639e-308,3.9417930082794743e-308,7.141992255231268e-308,3.575124585165847e-308,3.8198518342814537e-308,4.40543089604034e-308,3.654103098566392e-308,2.936307313524945e-308,2.973388679642693e-308,5.501665459256975e-308,5.904643812959851e-308,1.0,theme_15,1.0
UNH,2023,0.06896523508683129,0.02502825703660691,0.025462142171023293,0.0774983870781073,0.04359066578892895,0.02932729695912986,0.02959032843877871,0.03361285150470642,0.02774669085884689,0.023783185247065294,0.02423824557894555,0.02669184164125064,0.023804674216503348,0.030387162803305553,0.021044045312979025,0.02220301898335816,theme_3,0.0774983870781073
V,2023,5.559684060273709e-308,5.744168167952333e-308,4.560764847977765e-308,3.5510249408123467e-308,3.722374052082141e-308,6.519508468461631e-308,4.74486508322095e-308,1.0,7.74928530496988e-308,5.986702550766925e-308,5.18480225335695e-308,4.998983192566581e-308,5.231381905431037e-308,4.782946363146044e-308,5.720893799745389e-308,4.3686990494305515e-308,theme_7,1.0
WFC,2023,4.433650381717814e-308,6.363396010948321e-308,4.87674662121202e-308,3.673485577597111e-308,4.220522355502824e-308,1.0,4.3749018382168133e-308,5.361927246936173e-308,4.1208423098767053e-308,4.142643254356378e-308,4.096356016506166e-308,3.9307676165887263e-308,4.644922670241094e-308,9.220943428545587e-308,4.661041857037334e-308,4.583849076069546e-308,theme_5,1.0
WMT,2023,6.635298210855235e-308,4.1956028659967485e-308,4.627539789391057e-308,2.859285282542341e-308,3.895017045290995e-308,4.700916498141652e-308,5.243843427498504e-308,5.937580399848251e-308,1.1495415177391791e-307,1.0,7.60555471661353e-308,5.757717274436723e-308,7.119473325218065e-308,3.4707341656464725e-308,4.85441045912576e-308,4.828611138073065e-308,theme_9,1.0
XOM,2023,7.318485046991188e-308,3.472739279502818e-308,4.18285131765583e-308,6.410992291210128e-308,1.0,4.17144819844617e-308,5.101862177194408e-308,3.5064724686230814e-308,3.8580082424540907e-308,3.695458499373838e-308,4.437190469772844e-308,4.118122502919072e-308,3.6925219153319904e-308,4.472884151664709e-308,3.065064478650207e-308,3.9494525730924126e-308,theme_4,1.0
