ticker,year,x,y,cluster
AAPL,2019,8.0396185,0.3084201,14
ABBV,2019,7.9015183,-2.993356,5
ABT,2019,8.079315,-2.6921482,5
ACN,2019,8.178577,-0.5122715,-1
ADBE,2019,8.453585,0.1505841,13
AMD,2019,7.198908,-0.7673778,12
AMZN,2019,8.898419,-1.0731825,13
AVGO,2019,7.9316134,-0.7157631,-1
BAC,2019,9.596734,-1.6344169,7
BRK-B,2019,9.232548,-0.8663645,-1
COST,2019,7.4554634,-0.6977346,-1
CRM,2019,8.849419,0.31514922,10
CSCO,2019,7.687315,0.4459096,14
CVX,2019,9.31174,-2.1471586,8
DIS,2019,7.3880663,0.77680945,14
GE,2019,6.8755407,-1.5334783,0
GOOGL,2019,8.900404,0.79354894,11
GS,2019,6.5300136,0.18658005,3
HD,2019,7.3986683,-1.6720548,0
IBM,2019,9.585387,0.019021176,10
INTU,2019,9.33621,-0.15703717,13
JNJ,2019,8.352841,-3.0555577,5
JPM,2019,6.4040036,-0.0004578151,3
KO,2019,7.346468,-0.2712374,12
LIN,2019,8.345401,-2.0020552,0
LLY,2019,7.639836,-1.3112152,4
MA,2019,7.2245097,0.27074617,15
MCD,2019,6.5543237,-1.3026499,0
META,2019,8.457858,-0.80962455,1
MRK,2019,7.4209447,-2.7184646,6
MS,2019,6.671207,-1.8481325,0
MSFT,2019,8.963749,-0.56429535,-1
NEE,2019,6.8338127,-0.71122247,12
NFLX,2019,8.17862,0.67085344,-1
NVDA,2019,8.867795,0.039364986,10
ORCL,2019,8.756249,0.7314757,11
PEP,2019,6.895205,-0.27675685,12
PG,2019,8.800369,-2.0981622,2
PM,2019,7.7999716,-1.6678827,4
QCOM,2019,7.9485784,0.04460315,-1
RTX,2019,8.3667345,-1.39192,-1
SPGI,2019,8.923931,-1.4947464,2
TMO,2019,8.126209,-2.0030396,4
TSLA,2019,8.510412,-0.33395872,9
TXN,2019,8.63204,-0.16472004,9
UNH,2019,7.6669607,-2.5744278,6
V,2019,6.9873657,0.50024927,15
WFC,2019,9.645155,-1.3817798,7
WMT,2019,7.8790135,-0.8046519,1
XOM,2019,9.538039,-1.9636852,8
