ticker,year,x,y,cluster
AAPL,2019,5.0261483,13.767925,-1
ABBV,2019,4.0053296,11.542966,10
ABT,2019,4.753143,11.315116,12
ACN,2019,4.85527,14.833329,-1
ADBE,2019,4.2873287,14.69496,15
AMD,2019,5.337451,14.694898,14
AMZN,2019,6.1019554,12.948225,4
AVGO,2019,5.536213,13.02137,-1
BAC,2019,6.2365584,12.301513,8
BRK-B,2019,3.8208597,12.677261,1
COST,2019,5.506698,13.7877,2
CRM,2019,4.7636795,15.471645,14
CSCO,2019,5.676948,14.5208025,-1
CVX,2019,5.5022063,11.005008,13
DIS,2019,5.0805287,12.573765,3
GE,2019,4.024528,13.527857,6
GOOGL,2019,5.422849,13.708528,2
GS,2019,6.297124,13.66037,0
HD,2019,4.6315303,12.567786,1
IBM,2019,4.012394,13.046362,11
INTU,2019,6.7385855,12.0599,9
JNJ,2019,5.01166,11.172587,12
JPM,2019,6.0456924,13.84472,0
KO,2019,4.8233852,15.037734,14
LIN,2019,6.5347977,11.475674,9
LLY,2019,5.428994,15.1055565,14
MA,2019,4.942156,14.237684,-1
MCD,2019,4.405715,13.344482,6
META,2019,4.398981,15.030027,15
MRK,2019,3.4883792,12.312472,11
MS,2019,4.3979096,12.35139,1
MSFT,2019,4.30039,13.218072,6
NEE,2019,5.0862827,15.229946,14
NFLX,2019,4.8342175,13.504717,-1
NVDA,2019,4.9636126,12.999246,3
ORCL,2019,5.844088,13.244955,-1
PEP,2019,5.1039476,14.416833,-1
PG,2019,3.408563,12.714294,11
PM,2019,5.575152,12.183568,5
QCOM,2019,5.095978,12.009046,7
RTX,2019,5.79354,11.812553,7
SPGI,2019,6.0452065,11.591834,7
TMO,2019,4.1257772,11.732858,10
TSLA,2019,4.28955,14.268801,-1
TXN,2019,5.6370306,11.357968,13
UNH,2019,3.6822221,11.738334,10
V,2019,5.871813,12.498168,5
WFC,2019,6.6004286,12.231497,8
WMT,2019,6.5589013,12.7864895,4
XOM,2019,4.9501286,10.765149,13
