ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,best_theme,best_score
COST,2019,0.04852980882206723,0.06364514192324622,0.037504640485611265,0.04361363968120131,0.056898608699040634,0.02506584880962467,0.030576708228067653,0.038683098768920954,0.036646173476236034,0.047255404641551584,0.039863348745712505,0.0413219726107738,0.07490767135539454,0.04442324824340633,0.06828772383415087,0.04920632720204212,theme_12,0.07490767135539454
CRM,2019,4.702255806939683e-308,7.205485855271359e-308,4.872353155454718e-308,4.717126941886194e-308,5.258396022593363e-308,3.267149659227364e-308,3.832869706267129e-308,5.384613525591442e-308,4.4202917577405253e-308,8.560622450865396e-308,1.0,1.3738849678073425e-307,5.804241035589916e-308,7.968408236730121e-308,5.445579282639484e-308,4.945621492136647e-308,theme_10,1.0
CSCO,2019,5.681859014008258e-308,8.611015136838161e-308,4.2738805195117276e-308,6.316622612542529e-308,5.563686884319894e-308,3.0040194818627647e-308,3.376475237252512e-308,5.104080121449204e-308,4.469966459217828e-308,5.506572973897111e-308,5.684365932838068e-308,6.635215641559936e-308,8.06653204435839e-308,6.953862849152213e-308,1.0,9.638619389043405e-308,theme_14,1.0
CVX,2019,3.7896532506400807e-308,4.890333210953229e-308,8.541408513590058e-308,3.5668874379843416e-308,5.557565651717956e-308,5.26535436631639e-308,5.60900646042222e-308,9.402022457744983e-308,1.0,5.174932457098737e-308,4.0834098395517633e-308,3.467697873285154e-308,3.9319447735884033e-308,4.2186568619988655e-308,3.8031100260115114e-308,3.307090869627364e-308,theme_8,1.0
DIS,2019,5.122174710845658e-308,6.169760839396245e-308,3.881844258190761e-308,6.760565414482235e-308,5.307647096497748e-308,2.886531732086537e-308,3.2195836792776464e-308,4.593756434119866e-308,4.0172000101456775e-308,4.793724810123906e-308,4.766534145890333e-308,5.904930533008691e-308,6.932950639383222e-308,6.209840771970117e-308,1.0,1.418843718993226e-307,theme_14,1.0
GE,2019,1.0,4.1592282275381317e-308,4.201944932589804e-308,4.742399343234463e-308,4.494993088297091e-308,3.632286516033086e-308,3.8736250130653946e-308,3.9055557651472093e-308,3.565710685309612e-308,3.623507972521215e-308,4.1127789771318694e-308,4.0524826192949555e-308,5.833053773976641e-308,4.713619218822726e-308,4.768243269495127e-308,4.3717825726998775e-308,theme_0,1.0
GOOGL,2019,4.3223838863885277e-308,5.926573035797855e-308,4.06987542214599e-308,4.419418236923503e-308,4.3902154257386423e-308,2.6541081534241157e-308,3.0305806939361775e-308,4.55988591396638e-308,3.6332617465780926e-308,6.301144188428959e-308,1.1384185501492779e-307,1.0,5.027030002698612e-308,9.246085183846428e-308,5.904503839444089e-308,5.38179261264263e-308,theme_11,1.0
GS,2019,4.2120968450130425e-308,3.888969912068343e-308,3.223289376485229e-308,1.0,4.525590490660194e-308,2.5896618956649317e-308,2.959635873337628e-308,4.042385226550639e-308,3.4526999418021565e-308,3.314252688647129e-308,3.951995327436896e-308,4.025586128986785e-308,5.633778088266822e-308,3.48038851724842e-308,5.387470446574908e-308,8.080551720533666e-308,theme_3,1.0
HD,2019,0.07741693235521813,0.025642234168885673,0.03698144597637471,0.027011692143550495,0.036277132215374236,0.03159023365828396,0.03486848990345415,0.026610101453831404,0.027545105406952684,0.026094554300850677,0.02517643735238506,0.023136926663903674,0.03514732441560054,0.0280006982957919,0.0260324100915225,0.024187695444920984,theme_0,0.07741693235521813
IBM,2019,0.03905756413907279,0.05731989895076947,0.042572711164403435,0.04694466995618642,0.04438185807086965,0.029605056050811533,0.033559304077266615,0.052777232114767085,0.04074058199500362,0.062356026771173974,0.13556495886949005,0.12292928503789836,0.0451284309342093,0.06515805500852644,0.04485220110259581,0.04575748034883749,theme_10,0.13556495886949005
INTU,2019,5.052104174751043e-308,6.531938164273585e-308,6.364826200345624e-308,4.01027753463363e-308,4.4470810014195484e-308,3.647588733884404e-308,3.879150353808201e-308,6.178156260572962e-308,4.626017394323662e-308,6.066939996381032e-308,7.083196765685702e-308,7.836143337634776e-308,4.517217364388992e-308,1.0,5.479034037286801e-308,4.717350605112996e-308,theme_13,1.0
JNJ,2019,3.4726713864183187e-308,3.0428437336074866e-308,7.103308826462346e-308,2.87109195686205e-308,5.151480646887068e-308,1.0,1.4960900609245637e-307,3.8583250871710343e-308,5.252833918172332e-308,3.3969244116009537e-308,2.9849657921837116e-308,2.607826911825322e-308,3.1212240161149403e-308,3.084939292390864e-308,2.6393113331007674e-308,2.6606147512924317e-308,theme_5,1.0
JPM,2019,4.605900362344167e-308,4.0075299586517675e-308,3.2964791596896155e-308,1.0,4.7293015063832705e-308,2.652747800776722e-308,3.038064143408196e-308,3.9422197600575657e-308,3.458720746065775e-308,3.3930358649320023e-308,3.9272865918514807e-308,3.9331537138617434e-308,6.905578439530116e-308,3.4959820284239805e-308,5.427107556808667e-308,8.217305814008573e-308,theme_3,1.0
KO,2019,0.043553378013162426,0.07639811969692331,0.036466987209662106,0.05830503404345663,0.06067392942218597,0.02675328879937547,0.03175780577805949,0.04227855437277091,0.04071670351399224,0.05423496632405878,0.051623893679603065,0.04689326799829899,0.12112496119248986,0.04417965820434731,0.08037326115378088,0.05957968632396007,theme_12,0.12112496119248986
LIN,2019,0.039452164328552634,0.021031581352954545,0.03429429954874508,0.019049913637616957,0.02592922418800177,0.040046550518359716,0.0357645879239565,0.02723821884170455,0.0270306862519944,0.020756135910578878,0.021416479261322802,0.01896415240301358,0.021279218049083025,0.025100467688260766,0.018695095159265877,0.017426197132806305,theme_5,0.040046550518359716
LLY,2019,5.180867863127339e-308,6.970181776127447e-308,6.643757899835217e-308,5.61085459203059e-308,1.0,4.683498386406928e-308,6.508814808871192e-308,5.301222899294398e-308,5.56375719023607e-308,7.138222377720127e-308,5.688973767065099e-308,4.742770230748771e-308,7.751343340832355e-308,5.107431152510375e-308,5.379960168304564e-308,6.276164273049232e-308,theme_4,1.0
MA,2019,4.534039854925901e-308,5.012267975527544e-308,3.4389877128986576e-308,8.401165807010895e-308,5.737173698869128e-308,2.6708324075855857e-308,3.105255756486565e-308,3.967746936668885e-308,3.4515468957190175e-308,4.231678625811121e-308,4.531829480308964e-308,5.309007431341914e-308,6.340154414632029e-308,4.901626365532072e-308,1.0345108680622757e-307,1.0,theme_15,1.0
MCD,2019,1.0,3.613624271517282e-308,3.990667878466494e-308,4.149611640583248e-308,3.9163514941270417e-308,3.6726340239905836e-308,3.7434748893543236e-308,3.689494120700634e-308,3.3084182693140764e-308,3.268532501957563e-308,3.8178997147968e-308,3.744548713879497e-308,4.687152730099552e-308,4.3710771198235836e-308,4.0296108909236163e-308,3.81756509238734e-308,theme_0,1.0
META,2019,4.606063213759122e-308,1.0,4.980723455664319e-308,4.362748461521382e-308,6.365594836693628e-308,3.4566149596252193e-308,3.9527812826009533e-308,5.654191390780181e-308,5.462149315260098e-308,7.223000859028583e-308,7.485996095183493e-308,6.615799294604011e-308,5.945198922681099e-308,7.573327641934987e-308,6.914347396469485e-308,4.955698004455287e-308,theme_1,1.0
MRK,2019,3.9372844740754693e-308,3.576225923980651e-308,8.6516846905204105e-308,3.3840674574216436e-308,7.664225128351498e-308,1.5381339488968945e-307,1.0,4.1042668631162115e-308,5.706755468989337e-308,4.136464271393343e-308,3.524828595576414e-308,2.981861784184382e-308,3.8224732230278054e-308,3.385038589390947e-308,3.0460590514593917e-308,3.1893614472230646e-308,theme_6,1.0
MS,2019,0.164352220167845,0.03269213892492919,0.03623841188077306,0.037906556221278795,0.03388495962613267,0.030758656713648035,0.03144449663511919,0.03489006401192774,0.029136472039996694,0.029461082175518658,0.03738595245052836,0.03845146880496565,0.037942489623058996,0.045075655519415544,0.03755493430025029,0.03667853452520648,theme_0,0.164352220167845
MSFT,2019,0.01904672839474316,0.026738739386231145,0.01527882599940259,0.01991506453384163,0.019364618428727342,0.012395446409385795,0.013612816775471543,0.017894781946670955,0.015897588127807484,0.017718618699486474,0.029091426508380265,0.023953723482473002,0.02096150790064167,0.02193869917879866,0.0202845196909153,0.018709963136071633,theme_10,0.029091426508380265
NEE,2019,6.695932353530964e-308,6.021565886294992e-308,4.2112233836798073e-308,8.277010131871039e-308,6.552191111382256e-308,3.3213461581135204e-308,3.8699012004190525e-308,4.244949520505923e-308,4.1326738214077664e-308,4.913560564832669e-308,4.883225607269993e-308,4.625413179008159e-308,1.0,4.6977972053983225e-308,7.750458868484702e-308,7.704669482535044e-308,theme_12,1.0
NFLX,2019,0.04263007471860662,0.0769545154591226,0.03942541129297209,0.040610109166400434,0.041512826923874944,0.024437489666228485,0.02781586846991563,0.04857457889310691,0.03925084139318964,0.04723248097522584,0.05482134989999632,0.0684081837258643,0.04840725575016543,0.0687041968162154,0.1050796943909154,0.051029254068601856,theme_14,0.1050796943909154
NVDA,2019,4.444978453713873e-308,7.102002889940223e-308,4.590204355673565e-308,4.4139499476472864e-308,5.644901695335495e-308,3.3552941962374814e-308,3.895490939691013e-308,4.779346216601613e-308,4.3934998403263107e-308,1.3020485948109176e-307,1.0,9.963169417437832e-308,6.635950890359006e-308,7.436934847776833e-308,5.111844130490001e-308,4.711303621622465e-308,theme_10,1.0
ORCL,2019,4.1312831147970207e-308,5.408938900942052e-308,4.0486791743895346e-308,4.465800707922889e-308,4.278708630483542e-308,2.7542773228387336e-308,3.110327529325983e-308,4.448474832552466e-308,3.559757792608028e-308,6.473940139530268e-308,1.264439228297635e-307,1.0,4.742724882746243e-308,8.314364390263152e-308,5.007258215564508e-308,5.142994343979085e-308,theme_11,1.0
PEP,2019,0.047668651545137185,0.07021455836007039,0.032555342928290286,0.06594589446465399,0.05166964548551853,0.025599750580836567,0.02968611684453932,0.0375396697174241,0.03475340709228934,0.040622495873825604,0.04501198579140984,0.04366575630994375,0.10206089827714186,0.04219053974413771,0.09587953540482584,0.07256891849184506,theme_12,0.10206089827714186
PG,2019,5.2831171478605715e-308,4.838914880379931e-308,1.0,4.2812209593380294e-308,9.1084477795598e-308,8.585070008627107e-308,1.2794668515294541e-307,7.528904867986652e-308,1.015971179590773e-307,6.050562321783656e-308,4.597306423305163e-308,4.054515432607714e-308,4.695724967387774e-308,4.965910451220366e-308,4.2938420673180577e-308,4.1182454247542464e-308,theme_2,1.0
PM,2019,5.023082232038637e-308,5.462067919323358e-308,8.282083029307474e-308,4.624513508774795e-308,1.0,5.662356646522628e-308,8.226198524890604e-308,5.01392183479008e-308,6.034498327445468e-308,7.892076882069556e-308,5.299346960060497e-308,4.1824658822316263e-308,6.829609420406383e-308,4.935925313902767e-308,4.675694449350465e-308,4.879528211148393e-308,theme_4,1.0
QCOM,2019,0.04852709435499421,0.06169126083752967,0.04578207066280896,0.042304365838298774,0.04891254764028276,0.02990966413879998,0.03293557349328261,0.04380087161600657,0.039428074538797514,0.06628730956675563,0.058004760139003776,0.0702367658232427,0.06149517586294192,0.11930834079355732,0.08560124980561348,0.05943024614014329,theme_13,0.11930834079355732
RTX,2019,0.044124680980152486,0.04392588420899839,0.04856523974945046,0.027530032577022374,0.034765805156130106,0.034262080548402164,0.03613902054043342,0.052718535756461314,0.042472088792436316,0.03499340633335682,0.041837852209152655,0.034529415400327695,0.03145169026490172,0.05182616452040994,0.03129331036356574,0.026373545862372404,theme_7,0.052718535756461314
SPGI,2019,5.301984280668554e-308,5.293193877957723e-308,1.0,4.016291212994227e-308,6.578340264137608e-308,6.232514489965742e-308,7.525990065724232e-308,9.73168096658891e-308,8.985759106191262e-308,6.381316424618839e-308,5.375286340388166e-308,4.812964590859133e-308,4.398663860398034e-308,6.889758174494459e-308,4.524015180030806e-308,4.0177990611544215e-308,theme_2,1.0
TMO,2019,0.03872411928417955,0.04074040173821333,0.06408720407608674,0.03529946959181421,0.1043422207088171,0.06111010397824676,0.09840444471307652,0.03900756659893261,0.049001995052279514,0.04763447124948197,0.04034964189145904,0.03331816446733171,0.0433850965685157,0.03827330001130604,0.03259830113568399,0.03626768484899017,theme_4,0.1043422207088171
TSLA,2019,4.308132932904372e-308,7.2357328555863e-308,6.015011043708214e-308,4.217010072588846e-308,8.143343476705707e-308,3.809547886991232e-308,4.728189216882503e-308,5.646437124716472e-308,5.79168873004955e-308,1.0,9.450367258722537e-308,6.639371872867651e-308,6.461137086673187e-308,7.23348248233779e-308,5.49388224436124e-308,4.809455191594348e-308,theme_9,1.0
TXN,2019,4.0509296663596615e-308,6.840647643465038e-308,5.509541246724636e-308,3.8438063875172194e-308,5.915222757025341e-308,3.6994482447801294e-308,4.298923191943549e-308,5.064639436795108e-308,5.116436346517856e-308,1.0,1.3591369132670915e-307,7.334330189295362e-308,5.572094739506448e-308,7.766902049050174e-308,4.707150918569256e-308,4.2359096066292775e-308,theme_9,1.0
UNH,2019,4.191421953200142e-308,3.602905912881973e-308,1.0840544995493513e-307,3.3324452435258287e-308,7.167771278774368e-308,1.2264052591823802e-307,1.0,4.4033211101820115e-308,5.712488472741884e-308,4.302228406365838e-308,3.685953122973284e-308,3.1547317689709977e-308,3.7297784369984764e-308,3.6182335480896056e-308,3.065420163932507e-308,3.1666828592026154e-308,theme_6,1.0
V,2019,4.604799015987099e-308,4.760558583939533e-308,3.2050602185974825e-308,8.99389281172833e-308,4.837848477980706e-308,2.526494270465436e-308,2.8726424524815787e-308,3.7633551873355056e-308,3.2961427266581783e-308,3.83812205968459e-308,4.175607818013063e-308,4.8721943819991e-308,6.990230743440779e-308,4.509188474868657e-308,1.2281427969294118e-307,1.0,theme_15,1.0
WFC,2019,4.375791393180227e-308,5.187913900594665e-308,8.632619840088406e-308,4.033179490053942e-308,4.482881073519693e-308,4.1067598983384097e-308,4.555139409654911e-308,1.0,1.091821551692168e-307,4.533973279161017e-308,4.780038454941907e-308,4.3138769771851957e-308,3.7669028197341156e-308,5.938910173835703e-308,4.331459854727176e-308,3.6887466403622755e-308,theme_7,1.0
WMT,2019,4.936522318741208e-308,1.0,4.3767498783677155e-308,4.943753635401482e-308,7.179662487798176e-308,3.2282732719163756e-308,3.7998459039347215e-308,5.145884337805152e-308,4.822092439704756e-308,6.577879357746962e-308,6.482555501381692e-308,6.177604926057458e-308,7.2908595893915965e-308,6.110318415626591e-308,8.576308885816187e-308,5.669107028364773e-308,theme_1,1.0
XOM,2019,3.756906156799493e-308,4.627310516104493e-308,8.210092477041852e-308,3.7842717735691233e-308,5.244480529268798e-308,4.436944100325236e-308,5.012718231816928e-308,1.3508069081932236e-307,1.0,5.176408898974775e-308,4.1083108030582356e-308,3.6197430939409366e-308,3.9096912088008273e-308,4.124244606426985e-308,3.986166657005815e-308,3.482129272139684e-308,theme_8,1.0
