ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,best_theme,best_score
DD,2023,0.0016923766702555947,0.007051856401212741,0.03749087733353958,0.05905540579735,0.0299095535524187,0.07539634111395498,0.1046158535276936,0.017525321932715433,0.03657352108436975,0.031105127309313824,0.02549496067358817,0.0203699457300051,0.024385988240745445,0.025148257453158573,0.19590121567188176,0.03500054710651676,0.04066728043822095,0.032590734025307724,0.02436328063806438,0.02798488675429477,theme_14,0.19590121567188176
DDOG,2023,3.02278167541255e-309,1.2767115320127553e-308,6.457094010110301e-308,9.266630199666373e-308,5.691385836530248e-308,2.0525739817586935e-307,1.0,3.4156152914115687e-308,6.710865201902619e-308,6.287019319488109e-308,5.417096852650383e-308,4.343244706218201e-308,4.518390893991443e-308,5.196572342016489e-308,1.350214084831693e-307,6.65788746241369e-308,6.441173486402571e-308,4.988112087196099e-308,4.386082030324715e-308,4.736425355563861e-308,theme_6,1.0
DE,2023,0.0017029674925483145,0.005922158603246535,0.01666656915414178,0.018746519714613632,0.020421322863727144,0.02063234594285416,0.02652406550838945,0.012285547658728555,0.016342580602019697,0.014590802624771517,0.013098128565988312,0.01145900347619807,0.012524782452743253,0.012715084563557053,0.031200757462702445,0.0817685094333726,0.03348878388036231,0.08326367529815858,0.12892373263978676,0.2763070264514631,theme_19,0.2763070264514631
DECK,2023,0.0017849309857033506,0.00795345157251575,0.03924670963582919,0.04768758856733204,0.07648942949456973,0.050657139153064634,0.061739178228737125,0.026536379018795936,0.06184783216955198,0.032878640726499576,0.027471736997122655,0.02083343891428337,0.024207542542093594,0.024990069781091223,0.06675829718846193,0.026980359833065858,0.03191139744284416,0.02403422153702655,0.019960826313273748,0.02227038002548262,theme_4,0.07648942949456973
DELL,2023,3.049079859782556e-309,1.3433013598106856e-308,8.056993712530621e-308,1.3734221842383032e-307,6.422002523352638e-308,1.0,2.2806976318681463e-307,3.8073556761943953e-308,8.836814608200598e-308,8.033742504909129e-308,6.88763098217527e-308,5.070037789974736e-308,6.048463015735415e-308,6.586588123190449e-308,1.3053838899739043e-307,5.407256222321493e-308,5.743010594442195e-308,4.684139343477051e-308,3.9334157355657937e-308,4.346317622461622e-308,theme_5,1.0
DG,2023,3.162558293782803e-309,1.4201197612840244e-308,4.899275056633204e-308,5.102613737048458e-308,1.0,5.207116648305329e-308,5.796178288654075e-308,6.2374695529630205e-308,8.730201997262601e-308,4.345199027375694e-308,3.9146635260394045e-308,3.1293017116721124e-308,3.4740549330466743e-308,3.528068586234543e-308,6.085007545689779e-308,3.860313169211637e-308,4.295463368717765e-308,3.653466571605427e-308,3.161506277789263e-308,3.467471938020902e-308,theme_4,1.0
DGX,2023,3.67775824737617e-309,1.0,1.655908240584001e-308,1.5006049390658995e-308,1.451511560162068e-308,1.430998719782279e-308,1.3089292794035555e-308,1.826292976802806e-308,1.840662853335707e-308,1.676509212383465e-308,1.6255482391760647e-308,1.8218884807971274e-308,1.651293229588899e-308,1.907543520713176e-308,1.266820704612914e-308,1.0537120872282997e-308,1.1239500835842667e-308,1.03273384400412e-308,9.644183289721617e-309,1.003327811018384e-308,theme_1,1.0
DHI,2023,0.0018405985841531255,0.00974298343552572,0.097332390807424,0.061236149858064484,0.032105588254260686,0.046134080592019795,0.03520034578578508,0.02593988370392943,0.049401654263141796,0.22548758319597964,0.06431417189366634,0.04650553534092418,0.06538108749737598,0.07212720049396162,0.03321882098385143,0.019354543031733333,0.022038219254542253,0.0179448880508311,0.015613433097899585,0.016850650198428883,theme_9,0.22548758319597964
DHR,2023,0.0020360406396297257,0.009713518256112597,0.06428033025028185,0.07171925964611343,0.0866699483358712,0.06030351798769365,0.0671576454645084,0.03821151457222178,0.10998688817637566,0.05469397851758064,0.03878083304649155,0.030172513903511257,0.03558582798349028,0.03741748814797173,0.0617169004935874,0.030504389315814694,0.03588364972812243,0.028493616130877013,0.023637983165964584,0.026339494096677903,theme_8,0.10998688817637566
DIS,2023,0.0020734424339123236,0.009085667449432863,0.05650936217154899,0.06828770208164998,0.0654889805205563,0.07537249006085509,0.11425538242685038,0.03022140807364128,0.05874158596391345,0.04587159019574474,0.037068603841383496,0.028820612557152753,0.031220239446514354,0.03373069878648964,0.08645188636878846,0.04637260570426446,0.051865479502434884,0.03714803636879478,0.03139941327190713,0.034875600786373646,theme_6,0.11425538242685038
DLR,2023,0.001953692157997347,0.008670110487996301,0.07574884206908186,0.0960476487308628,0.039446095393658565,0.10578173711180432,0.06929147161339254,0.025005649340104914,0.05248276940827744,0.05986726299404411,0.04918479820475688,0.03472143585801101,0.04875117370523884,0.04426364846178953,0.08717958497531639,0.0321188738660535,0.03898736196438507,0.03024144008757909,0.02416880075746477,0.026881522590651737,theme_5,0.10578173711180432
DLTR,2023,2.92796228159192e-309,1.040044153067016e-308,3.484930900241471e-308,3.8559132730409513e-308,3.9383861998061865e-308,4.0421233891056053e-308,5.071953086617888e-308,2.358126425368158e-308,3.2101467789296847e-308,2.884351885129581e-308,2.5440331296077204e-308,2.2067504779106137e-308,2.4722871599324915e-308,2.453369555822584e-308,6.501501395847454e-308,1.2177256240166856e-307,8.695471951749942e-308,1.0,1.22256196197723e-307,2.3791038939975216e-307,theme_17,1.0
DOC,2023,0.0018607472477749673,0.008180469325653002,0.03582916792467092,0.045458525849928134,0.07321031318143134,0.054947898987385065,0.06805416695940548,0.026712538317220706,0.05760584632659094,0.033156430527222676,0.02855528019324687,0.021650240446463884,0.02475734456220136,0.026265859637801123,0.060802505802545405,0.028885575459370334,0.0313607814374849,0.02444457345341262,0.021190034431161638,0.02331125005637352,theme_4,0.07321031318143134
DOV,2023,0.0017256872590505736,0.00883063514202714,0.17219982142327786,0.07698333140292454,0.03360549220596596,0.05817785178984251,0.04329847651504279,0.024489386260626016,0.04697963175234625,0.07884373150835103,0.06997928228524543,0.04471898647116347,0.04350350778094396,0.04735678491196636,0.03920922493622452,0.020754752278636695,0.02496602155918257,0.018759901243674288,0.016088775520062305,0.017371267878313085,theme_2,0.17219982142327786
DOW,2023,3.14228916398138e-309,1.3758442585211077e-308,4.771549794820605e-308,5.090890625295911e-308,1.0,5.272868908430712e-308,6.035195189705847e-308,5.55843591649153e-308,7.820305058002667e-308,4.2052410834340523e-308,3.756997546375257e-308,3.0133686147268293e-308,3.3657483411906635e-308,3.4252535155675655e-308,6.50263975795965e-308,4.129594978456419e-308,4.54507132660524e-308,3.903544864183784e-308,3.364353007132098e-308,3.707707496396333e-308,theme_4,1.0
DPZ,2023,0.0016650790174847013,0.00795958696330556,0.09221347198984782,0.14715891220890187,0.03488219395177931,0.05585860652308304,0.05170868421506747,0.022742936334576202,0.05350768630967724,0.07367615884168158,0.03925158665923527,0.030341308187252804,0.03993818104600342,0.04256412920593228,0.052310955589966006,0.022888759661788383,0.027124578951338796,0.021533590560907402,0.017713468265228727,0.019633749561219976,theme_3,0.14715891220890187
DRI,2023,0.0017612032136634461,0.007887223433603992,0.03852476744494216,0.043521940504282014,0.09426807886314761,0.04384496839357228,0.050356498187973574,0.0277670604639502,0.05535406769239199,0.03166074151411041,0.02690590930692447,0.02029797167885264,0.023409416626855434,0.023864391473088276,0.05390587916182226,0.025825582719829345,0.030656731554413744,0.023240264507880925,0.019412903264914513,0.021564998205246644,theme_4,0.09426807886314761
DTE,2023,0.7493323142610493,0.005904131146103624,0.005004451939745922,0.004926080960720002,0.005043219359153137,0.004887395016284356,0.0048298700662233705,0.005277780669231173,0.0051662709714266775,0.004986725525847639,0.005016958734509032,0.0050832857725344235,0.004948740331993176,0.005057654518640822,0.00480760324045147,0.004640972949512806,0.004715179606601986,0.0046385418936246425,0.004568546988760575,0.004611651368475261,theme_0,0.7493323142610493
DUK,2023,0.0019245082875977513,0.009123635020613747,0.06292547730180785,0.06712798214220742,0.04722767089606589,0.05515540645937354,0.055177560264883706,0.027708114179975513,0.06015008359395881,0.04495784709141862,0.03553197292043977,0.02812698190345666,0.032625803235913846,0.03293623122474899,0.05428169363997253,0.02617643649840501,0.030948815669448206,0.02595593431436029,0.02067598547592573,0.023537279656975902,theme_3,0.06712798214220742
DVA,2023,0.0018361752284348583,0.008434984103073377,0.07958892084905288,0.1180276357263813,0.04184773822146098,0.08961463066394315,0.07192510019344625,0.02570966390529639,0.06172928199003964,0.06038753158175845,0.042971175064943364,0.03191487541508467,0.04388596875558718,0.04217699557756103,0.08146356435837969,0.029077823769969497,0.03455247961467476,0.028340955116374283,0.02239271685374027,0.025339957117585573,theme_3,0.1180276357263813
DVN,2023,1.0,3.71373494070019e-309,3.1471758079452e-309,3.09857059010171e-309,3.173416996779736e-309,3.07422761380864e-309,3.038628216389964e-309,3.320992819118593e-309,3.25032553350141e-309,3.136187869606274e-309,3.15461342950401e-309,3.196441574743027e-309,3.11175923778791e-309,3.18051982551404e-309,3.02474761984578e-309,2.91970390548233e-309,2.966390534467527e-309,2.91824671660402e-309,2.874204519167385e-309,2.90136131763172e-309,theme_0,1.0
DXCM,2023,3.020999419953437e-309,1.243457249866032e-308,6.292046861222987e-308,9.169085898171976e-308,5.936985963957157e-308,1.1100882121555275e-307,2.0661751249682837e-307,3.186442628139908e-308,6.29004226028736e-308,5.035200617565649e-308,4.274736750880274e-308,3.422976597569151e-308,3.906091084534242e-308,4.0554517068640403e-308,1.0,7.157085878993791e-308,8.441396882594938e-308,6.307238240484069e-308,4.716573925311397e-308,5.438623651668932e-308,theme_14,1.0
EA,2023,0.0019503980472876023,0.006512086844542188,0.01727461212121249,0.018957775394466227,0.020163515959618666,0.020800917786364587,0.026178512793150508,0.01283452290182739,0.016528085176644565,0.015249547981014362,0.013961676491158726,0.012323002109340262,0.013171200945263088,0.013396200183233412,0.03073761118753127,0.0897562832944583,0.037917267466954854,0.07153587722969161,0.40304337458675554,0.1520712147832347,theme_18,0.40304337458675554
EBAY,2023,0.0016950031955674635,0.006646296521864552,0.029868673962656765,0.03864347225180046,0.03582505648680064,0.047724465174715125,0.08388263886779261,0.018264510280683145,0.03081132512876688,0.0251401418595983,0.021885300322775213,0.018133516492130894,0.02016031372492145,0.020970304266160335,0.12375067340151492,0.0628053154736662,0.05218923052406297,0.05052413327923264,0.03839595952100315,0.04654448394031276,theme_14,0.12375067340151492
ECL,2023,3.09245002650438e-309,1.4653291064916684e-308,1.2079965946480346e-307,1.0,5.969200078043689e-308,1.4195696572924406e-307,1.21398633671707e-307,3.981079126113391e-308,9.403506634334444e-308,1.116247844769338e-307,7.816690493199412e-308,6.203940881513379e-308,7.140977995678083e-308,8.454004638762281e-308,1.1241742168161233e-307,4.483062916731372e-308,5.10410552127373e-308,4.192694058099265e-308,3.436668001820338e-308,3.816168937311833e-308,theme_3,1.0
ED,2023,0.781171474764507,0.005692091633991932,0.00482423916830311,0.004749736621504767,0.00486385266550316,0.004712870436982594,0.004657722110141035,0.005089977469337261,0.004982060578126471,0.004808072793835894,0.004836333127351281,0.004900739109839331,0.00476989516217185,0.004875754377745294,0.004636068274113179,0.004475319651296461,0.004546487507983454,0.004472476462819547,0.0044053539110259585,0.004446811908256791,theme_0,0.781171474764507
EFX,2023,0.00212625604263628,0.009980965324447892,0.07066039557853326,0.08068764074311782,0.039537376854945204,0.08843276884503366,0.06392639683724402,0.027897436964532014,0.05210988135150175,0.06916722343259962,0.1077671763437244,0.05703459086267161,0.06600339760297,0.06730704548694816,0.05133449338087696,0.027776890615060584,0.03113331352749247,0.0248286569308399,0.021581309788429422,0.02322983639561165,theme_10,0.1077671763437244
EG,2023,0.001375618451689983,0.004814822734438441,0.015099199553103394,0.016831691456131184,0.017034979928395984,0.017907688071359135,0.022419829273023946,0.010405312851424016,0.014111446868234423,0.012763182281929825,0.01131878762816196,0.00988412740218483,0.011013008989904809,0.01098879985710019,0.028233803077462837,0.06030989569720676,0.03545119957606859,0.21946424331250158,0.06886598380975519,0.17602493868176133,theme_17,0.21946424331250158
EIX,2023,0.9212132020564474,0.003708195622726253,0.0031419053624245426,0.0030937884820728804,0.0031685159411112655,0.003069846079925405,0.003034096875199948,0.003315707123435777,0.0032451980987847203,0.0031315046338493704,0.0031490181473712983,0.003191308302665791,0.003106147289997096,0.003175429474629069,0.0030199196096265,0.002915509700796736,0.0029617090283973993,0.002913695446521482,0.0028701081546181582,0.002897056772597736,theme_0,0.9212132020564474
EL,2023,0.0018247013593952403,0.007286316872937042,0.03842737862071427,0.03956736792849787,0.03355415996170813,0.038269983950357724,0.04872906036449168,0.019038941858373997,0.028847577725702244,0.02686347057362081,0.024123076007229845,0.019366759594113887,0.02095529229652116,0.020817005684289448,0.06727044108996284,0.06279998732439294,0.13841323620725413,0.041895984944091476,0.03167932508164158,0.03452383277639083,theme_16,0.13841323620725413
ELV,2023,0.0019298494705642449,0.00730919134443251,0.0336346100054025,0.03600014216304673,0.029054383599086613,0.03448967552434111,0.04198211712794033,0.01772931760360517,0.026121227592953093,0.024870782290576283,0.021389255800886353,0.01814751209294798,0.020562303693365324,0.02006904771177135,0.06670894449299483,0.06653186233758346,0.10726445137087444,0.0812867690867391,0.041966804835041546,0.05106668611065122,theme_16,0.10726445137087444
EME,2023,2.892196164140304e-309,9.811936484436143e-309,2.6511052056931907e-308,2.9410500479629255e-308,3.187672123889038e-308,3.213714466551893e-308,4.042607715670412e-308,1.9855217933273577e-308,2.579891455942561e-308,2.3348983823517455e-308,2.1082570874744873e-308,1.8571908991353215e-308,2.0214716007435605e-308,2.0474926037330043e-308,4.726686099272731e-308,1.2280483767519928e-307,5.451786336314898e-308,1.234278288059605e-307,3.868393723943008e-307,1.0,theme_19,1.0
EMR,2023,0.0019344558120102774,0.010642500939103452,0.048683729885471864,0.036598999494582465,0.02006396489773274,0.03375936873741864,0.02529521076872614,0.01802343957241338,0.02561991422176982,0.0764769489645049,0.09914518131407447,0.39127603546891787,0.04018713359256764,0.08115209256491797,0.021194979143108316,0.013972243085174207,0.015413313642012585,0.012777541563386164,0.011483549330065809,0.012151673321868506,theme_11,0.39127603546891787
EOG,2023,3.694506354447517e-309,1.0,1.6157981358396395e-308,1.466762138581592e-308,1.422475082130435e-308,1.400792760412412e-308,1.2832954798702457e-308,1.78589996900476e-308,1.7933719524941427e-308,1.63486609377219e-308,1.586809695164934e-308,1.7741065463867945e-308,1.6109059373136914e-308,1.853728709908701e-308,1.2423314373456276e-308,1.0376511858469504e-308,1.1055826698661023e-308,1.017417793254118e-308,9.512553037625893e-309,9.88968351105991e-309,theme_1,1.0
EPAM,2023,3.092706758626053e-309,1.477149769918707e-308,1.0369428934702915e-307,1.0,6.017319346659041e-308,1.2241056077100993e-307,1.1364665422609275e-307,4.1274327256322097e-308,1.1120547766382595e-307,1.08833619470174e-307,6.923421717590179e-308,5.758490552054174e-308,7.328873172924465e-308,8.821527854605142e-308,9.942590186056305e-308,4.190454710907158e-308,4.633903892960944e-308,4.0197271389874517e-308,3.3082572420878113e-308,3.6858168634070726e-308,theme_3,1.0
EQIX,2023,3.19957692633906e-309,1.782273641936875e-308,7.026491138534589e-308,5.257794558878785e-308,3.0824780084219205e-308,4.952001742501803e-308,3.820997077402589e-308,2.839037269908945e-308,3.9362091474536814e-308,1.0099353643308825e-307,1.2413130475165744e-307,1.0,6.034135063929126e-308,1.1465836679516441e-307,3.2371224520027773e-308,2.193688063041476e-308,2.4189747072796995e-308,2.0122176342532687e-308,1.8163007149763936e-308,1.9157289698431175e-308,theme_11,1.0
EQR,2023,0.0015310905552702828,0.007510581796052767,0.04603137087006146,0.04007070852642108,0.04117949541903687,0.040479553061584406,0.03520450962687086,0.027499454575910662,0.05162932344078207,0.050278138943364484,0.04447960489000388,0.0282842694866884,0.04001819799753013,0.037212945872774066,0.03134610574936649,0.01870895082799767,0.02172088415131262,0.01704789452109046,0.014867726664717987,0.01601738901859991,theme_8,0.05162932344078207
EQT,2023,0.0021272398696691964,0.011600236790511644,0.07570969125602571,0.06357916771673887,0.0491698377709194,0.047779416029643355,0.04432825510429274,0.04018107578149798,0.12009704901254696,0.08442650833678526,0.0487507928117127,0.0403592729870549,0.04866306358252526,0.05518931213858358,0.03909976419780923,0.023060593543197117,0.026001300550675906,0.02182643550650563,0.01885363627453925,0.020541683573883016,theme_8,0.12009704901254696
ERIE,2023,0.0014729064360230538,0.007964173464577342,0.06450886545986181,0.03987087704883416,0.03036615853020176,0.0313130878001285,0.02680387897657018,0.025460790970347095,0.042619042975720965,0.06344840073053636,0.04596783070239749,0.03229223215478097,0.043081411910962715,0.03844006704333948,0.026604136241046995,0.015839968616331686,0.018838399442639955,0.015061878245327447,0.012929105920355143,0.013989455837922665,theme_2,0.06450886545986181
ES,2023,0.0018256628342435202,0.009312496654542314,0.04877948652385079,0.05146420788142848,0.044179527374876695,0.04028149700605735,0.03909379043497102,0.029023672002169185,0.05878980073463971,0.04094691391652861,0.035413085045765215,0.028174994913652194,0.029172413589261165,0.0309788140914217,0.03543167776933825,0.01988668803545069,0.02302650702106424,0.018956896090264668,0.015925861094929432,0.01763555153724865,theme_8,0.05878980073463971
ESS,2023,0.002092067537269174,0.007614543781279923,0.02737783442062589,0.03233655147053407,0.030126438378213972,0.03550435043597833,0.047955350658351124,0.0174327589969987,0.02567599982216089,0.02288319512131209,0.020229698772102338,0.01734221468948221,0.01936518561346572,0.019524889097833224,0.06745900019362545,0.12118692527315494,0.06504444619260973,0.16169675594459673,0.07374167585308697,0.1095050059210073,theme_17,0.16169675594459673
ETN,2023,0.0020492342588942303,0.010938183014036073,0.06873100055231439,0.06118896119753004,0.03288893734863553,0.05583372205090451,0.040552750505076625,0.02749599089066655,0.042243682774037845,0.09324003576948316,0.12265536358626565,0.09950123584746985,0.04910218646664241,0.06911055514837142,0.032461598676281546,0.02039984638539748,0.022542800905281588,0.0183569298789554,0.01641509091606571,0.01749381347467147,theme_10,0.12265536358626565
ETR,2023,3.056389881308687e-309,1.3659409222659604e-308,7.486685305672005e-308,1.057735133236641e-307,5.183875457239701e-308,1.0,2.1466347378389858e-307,3.486258945309419e-308,6.492771570318576e-308,8.214041983044604e-308,7.241881818635552e-308,5.788015464050517e-308,5.236716504134447e-308,6.678361499116678e-308,7.630622210321899e-308,4.914697415574181e-308,4.96997295632765e-308,3.897373435234519e-308,3.552582629020695e-308,3.750991524693623e-308,theme_5,1.0
EVRG,2023,0.0019759765568082804,0.007983919272364817,0.04463900186059349,0.05376623872474308,0.04068732754283624,0.06362204390580026,0.11157535544739221,0.02301837072957324,0.039190722320800286,0.03650470377722347,0.03201967092965138,0.025799331046521295,0.027198358259426007,0.028889436345563638,0.1405905051141165,0.06828231366908598,0.07412070263720939,0.042775647873465876,0.036449613942938004,0.039302058358313643,theme_14,0.1405905051141165
EW,2023,0.0017870908624020652,0.007098791149698752,0.03505668554996246,0.04595909244344381,0.03006630171408684,0.049521412205402036,0.06678407354678895,0.017209075400129833,0.03042785457593952,0.02711056360430435,0.022824958038523527,0.01871281599304052,0.021934681002647415,0.021927030524625427,0.20114366104169376,0.0477279229685525,0.05970397376332839,0.04909713368923775,0.03170169572350728,0.03807006591276951,theme_14,0.20114366104169376
EXC,2023,0.001555963359187061,0.009285350750909782,0.02181630304767372,0.020294876306403142,0.03187661278074282,0.01854998583344021,0.01782517853075476,0.08178302132387359,0.09024013381274625,0.021783777315220538,0.020551789421454986,0.018845489251296803,0.018459901027514655,0.019764747073175024,0.016887611096478815,0.012015382220645866,0.013309928711664698,0.011589617338415216,0.010362899029990645,0.011086076825365276,theme_8,0.09024013381274625
EXE,2023,0.002107251379765562,0.010603497705540038,0.06181670127228399,0.08113349013857167,0.06328405850364587,0.07132482347727832,0.0656759060428811,0.03835193938145233,0.11846574425793545,0.06229317295338848,0.052784611828088634,0.04000971717294944,0.041006913209659615,0.0493645497723779,0.04910097525907713,0.027392094173381166,0.029964163570727505,0.024408660755193528,0.021408652395278966,0.023308328195894627,theme_8,0.11846574425793545
EXPD,2023,2.91311426559418e-309,1.016518283103964e-308,3.3565706864414394e-308,3.649254016648373e-308,3.6181244498476177e-308,3.745981276280205e-308,4.607527702562357e-308,2.2434499950667263e-308,2.993573377037073e-308,2.752911505220303e-308,2.4530972141950494e-308,2.13614049370658e-308,2.3773016408176853e-308,2.3454485138502483e-308,5.940953984889137e-308,1.1125630754203713e-307,9.859555622418378e-308,1.0,1.1605862372338148e-307,1.8102060047297596e-307,theme_17,1.0
EXPE,2023,0.0018594775061199554,0.006799661358987484,0.025055387346331944,0.02643726911072638,0.02544238397017034,0.026403313843363096,0.03342835486225658,0.015118919813908461,0.020747355548047887,0.019214436618038865,0.017381009784693792,0.01472077020817803,0.016022194678617412,0.015807660975707405,0.04641712713226746,0.1085039213366089,0.29393261499473494,0.07831567142935919,0.042506226067932584,0.047032284191339896,theme_16,0.29393261499473494
EXR,2023,0.0016946227344109917,0.0063031091583245664,0.02434731917671285,0.02842314403085683,0.02973722159694396,0.033128901169384266,0.0475490544600242,0.016258234003268805,0.023958617358947595,0.020830343179713433,0.018227924623478445,0.01548921093435929,0.017177551353817683,0.017567978982975914,0.059912045868468204,0.10277556988192384,0.04967559424621217,0.07635895371299073,0.06073976261269676,0.08209534935573325,theme_15,0.10277556988192384
F,2023,0.0054144400628335036,0.5108089925772625,0.023803248525461847,0.02155883885602478,0.02119192078858882,0.02066559947605354,0.018886272192777782,0.026974794542148132,0.026804220399963757,0.02396458836931902,0.023361716302209675,0.026033241651354407,0.02340772305164811,0.027067324787906105,0.018232110112189948,0.0153274260554909,0.016314555360548075,0.015000140596329243,0.014050696310823684,0.014595083783401849,theme_1,0.5108089925772625
FANG,2023,3.043440073011804e-309,1.334891339231777e-308,7.011435128609758e-308,9.816363711083317e-308,5.141845803280796e-308,1.0,2.4690860065030227e-307,3.4135760624058114e-308,6.337899912380841e-308,7.436907427073089e-308,6.742650466665943e-308,5.410013687376893e-308,5.04933449568403e-308,6.286211439686511e-308,8.055089649789719e-308,5.159255781117582e-308,5.127939054303998e-308,4.0321748612529963e-308,3.681433104066691e-308,3.884750918695383e-308,theme_5,1.0
FAST,2023,0.0016169196388428236,0.007214211155359167,0.04644517007258576,0.08843463137841878,0.035331011740328565,0.22016546857145464,0.11806445273163235,0.020541683616720853,0.05158687606686089,0.043979609957421034,0.035099047033661776,0.026063552133099518,0.03234521337552026,0.03466511674814642,0.08009393350188868,0.027612451935783756,0.030419330819847275,0.024949580933634256,0.02038910339991598,0.022824049771939525,theme_5,0.22016546857145464
FCX,2023,0.77616786385552,0.0044408934348112265,0.0037652571800160903,0.003707040790994074,0.003796380319958914,0.0036779209600371486,0.003635343037495297,0.003972906649801106,0.0038884138532871747,0.0037521179869934662,0.003774707258457356,0.003824429616553874,0.003723384276732077,0.0038052085146003884,0.0036188371395087866,0.0034928901482934745,0.0035488287359114992,0.003491045551049729,0.0034383228236528423,0.0034708191579582016,theme_0,0.77616786385552
FDS,2023,2.864072346825537e-309,9.40902027673092e-309,2.420602395409082e-308,2.6352435260551427e-308,2.842072757856907e-308,2.8553122422081286e-308,3.5128242221964017e-308,1.8379189800625815e-308,2.319728173208908e-308,2.1361986110820095e-308,1.9559695426079565e-308,1.7333501975834013e-308,1.8662596985243785e-308,1.884286751940846e-308,4.09451658985455e-308,9.877074832637771e-308,5.179976069029598e-308,1.0959708557652624e-307,1.0,2.375335591798665e-307,theme_18,1.0
FDX,2023,2.866932381317224e-309,9.45320457596412e-309,2.4545677319717403e-308,2.6747828004717212e-308,2.8607145760205695e-308,2.8955071231497295e-308,3.5652988903845196e-308,1.847832642821756e-308,2.342636743090072e-308,2.1620104917122786e-308,1.976613624258873e-308,1.7511893567970773e-308,1.886465601665678e-308,1.904311429748962e-308,4.1677742052811815e-308,1.0245873007334412e-307,5.271338399390278e-308,1.1583329762924946e-307,1.0,2.6038206920555767e-307,theme_18,1.0
FE,2023,0.004369556089704053,0.6031001482148854,0.018450749126779787,0.01680101536118782,0.01646956705390474,0.016097233222400996,0.014772148599742178,0.02076238560316098,0.02066128290353647,0.01860161727283741,0.018124579413147393,0.02020198651248667,0.01822214437883746,0.020957112270904067,0.014279274663748879,0.012023065535901423,0.012780807930776636,0.011786236030352453,0.011044644952150082,0.011471632397437958,theme_1,0.6031001482148854
FFIV,2023,2.91405762244869e-309,1.03121281135188e-308,3.3888152448741783e-308,3.854957213555695e-308,3.880623532060011e-308,4.3561041441942395e-308,5.939298969610157e-308,2.3017501627012953e-308,3.2113155211164455e-308,2.917780236367229e-308,2.6364793833433306e-308,2.2786547362407957e-308,2.453451810034097e-308,2.5105431412421127e-308,7.661040859389618e-308,1.0,8.483572695519998e-308,1.2424495326319237e-307,1.4870536022939982e-307,1.509223799246479e-307,theme_15,1.0
FICO,2023,0.001778842508958477,0.006875210391370676,0.03369326804323159,0.039951499705059644,0.02919531802363016,0.04024579947633521,0.05093754733415227,0.01711525836109742,0.027704973491849916,0.025291774913367152,0.02178512764547415,0.018103470965845116,0.02090084933777205,0.02054448048750728,0.10983972590976808,0.05848489420283441,0.08408582923717889,0.06220931015208741,0.035920807475514294,0.043450946591770116,theme_14,0.10983972590976808
FIS,2023,0.0019082985396368778,0.008759716113535237,0.06732411205416025,0.08528339350647934,0.0368103798752878,0.10235996379980603,0.0699326663566847,0.024188113479490774,0.04905032970698753,0.060397107529955855,0.06848879197706101,0.04253270833088473,0.04906909348821264,0.04978707346107921,0.05787951527319044,0.027352352804730827,0.031247316343781657,0.024313484739390004,0.020639166326763877,0.02244979323555731,theme_5,0.10235996379980603
FISV,2023,2.89425384982639e-309,9.83716554592294e-309,2.7124712599235715e-308,2.990354160511183e-308,3.1869218173968325e-308,3.209275491479112e-308,4.008742036708445e-308,1.985683567993685e-308,2.584493208522079e-308,2.348488333891697e-308,2.116266103633402e-308,1.8612040645312616e-308,2.036030617795287e-308,2.046956459404295e-308,4.799854210474872e-308,1.210118422001928e-307,6.012309079582364e-308,1.7522304839981405e-307,2.9967209007125177e-307,1.0,theme_19,1.0
FITB,2023,0.001979715532302684,0.010603537261307038,0.018249520556532128,0.017582853262673153,0.03749761529457292,0.016826028770842747,0.017219217875259436,0.3819134594114454,0.05040103201630549,0.018187981276779196,0.01716416174660733,0.015519408719734088,0.01587246773228063,0.016173931443923574,0.016850736871532043,0.012654025166368751,0.013753120615994862,0.012320853872141857,0.011193488645744381,0.011891620970004454,theme_7,0.3819134594114454
FIX,2023,0.0016244748640165613,0.005445636064324599,0.01473008483487911,0.016096369707662532,0.0170089885440053,0.017472212560234,0.021953506247175875,0.01076507027662342,0.013916724801500824,0.012839159154096303,0.01170661925737707,0.010301416781678552,0.011089563079796024,0.011211452682019448,0.02627013721827219,0.07830810004593432,0.0347218150906822,0.0736890393718202,0.4462991775236306,0.12869180426065718,theme_18,0.4462991775236306
FOX,2023,3.16400183741909e-309,1.6197674593653296e-308,1.1537509248208037e-307,6.744653163153438e-308,4.1891153964204724e-308,6.092577690421477e-308,4.980884965372231e-308,3.572489565053521e-308,4.942139514842437e-308,9.140294545642181e-308,1.0,1.3349691117694016e-307,8.728457983450171e-308,8.447040293491509e-308,4.4288987851608844e-308,2.8411411182623647e-308,3.2861397852170067e-308,2.6148235500711242e-308,2.3136475309850125e-308,2.4559094247409245e-308,theme_10,1.0
FOXA,2023,3.16497962829824e-309,1.6221429661976117e-308,1.1396349178355627e-307,6.665231934351859e-308,4.165815214632983e-308,6.0267283824308575e-308,4.934252470300029e-308,3.565063540204265e-308,4.90733617450299e-308,9.066708563335772e-308,1.0,1.3350686688522426e-307,8.702395574678624e-308,8.426131413760632e-308,4.3927735026630453e-308,2.8264863472604267e-308,3.267594669081873e-308,2.6028183051207824e-308,2.304213465348912e-308,2.44526514225155e-308,theme_10,1.0
