ticker,year,x,y,cluster
AAPL,2019,-4.393037,5.413676,5
ABBV,2019,-2.011584,3.606105,3
ABT,2019,-1.7628218,3.713733,3
ACN,2019,-3.7580664,5.286554,-1
ADBE,2019,-3.7453368,5.9051294,5
AMD,2019,-4.6955166,4.067283,1
AMZN,2019,-3.4061894,5.4900312,5
AVGO,2019,-3.003414,6.2674985,-1
BAC,2019,-3.0535893,4.52581,2
BRK-B,2019,-2.8492467,5.0295124,-1
COST,2019,-4.248057,4.030102,1
CRM,2019,-4.151959,6.713781,4
CSCO,2019,-4.597983,4.966749,5
CVX,2019,-2.6093168,4.18757,2
DIS,2019,-5.009077,5.1563816,5
GE,2019,-2.3758278,6.1904902,0
GOOGL,2019,-3.9189441,6.6557713,4
GS,2019,-5.2799807,6.0331364,-1
HD,2019,-1.8566535,5.828016,0
IBM,2019,-4.138031,5.882117,4
INTU,2019,-3.333159,5.715709,5
JNJ,2019,-2.2029006,3.4724631,3
JPM,2019,-5.3435545,6.24828,-1
KO,2019,-4.782449,4.3691278,1
LIN,2019,-1.999339,5.5805597,0
LLY,2019,-3.8426244,4.3768277,-1
MA,2019,-4.996833,5.51024,-1
MCD,2019,-2.258333,6.5167236,0
META,2019,-3.1766057,6.003705,-1
MRK,2019,-2.6069026,3.5324004,3
MS,2019,-1.9422761,6.423852,0
MSFT,2019,-4.4888964,5.9565706,-1
NEE,2019,-4.9162617,3.9180532,1
NFLX,2019,-4.0335455,6.11055,-1
NVDA,2019,-3.4588974,6.454593,4
ORCL,2019,-4.4161015,6.559547,4
PEP,2019,-4.5110207,4.6256304,1
PG,2019,-2.19204,4.568406,3
PM,2019,-3.6510634,3.8378441,3
QCOM,2019,-4.235948,5.120607,5
RTX,2019,-2.6153786,5.611441,-1
SPGI,2019,-2.1878293,4.9480534,-1
TMO,2019,-3.4253762,4.0858274,3
TSLA,2019,-3.502818,4.862074,-1
TXN,2019,-3.171275,5.2956185,4
UNH,2019,-2.0235336,4.1605887,3
V,2019,-5.503689,5.236233,5
WFC,2019,-2.5976753,4.759075,2
WMT,2019,-5.1594357,4.500791,-1
XOM,2019,-2.8915029,4.1655626,2
