ticker,year,x,y,cluster
AAPL,2019,3.3307116,6.8712544,3
ABBV,2019,3.6817863,5.2625937,3
ABT,2019,4.051702,5.294339,3
ACN,2019,3.5914774,7.708403,2
ADBE,2019,4.290409,8.023258,2
AMD,2019,5.10803,7.3242636,2
AMZN,2019,3.1797798,7.5757937,2
AVGO,2019,4.5819197,7.136695,2
BAC,2019,2.035269,5.9945006,0
BRK-B,2019,2.2819586,5.5502567,0
COST,2019,2.76068,7.4735727,2
CRM,2019,4.318418,7.599399,2
CSCO,2019,1.3504508,8.362344,1
CVX,2019,3.234566,6.112741,3
DIS,2019,3.0143108,8.115861,-1
GE,2019,2.2533896,7.551732,2
GOOGL,2019,3.7537162,8.310408,2
GS,2019,1.4463776,6.895081,-1
HD,2019,4.2129493,7.180635,2
IBM,2019,4.4178333,8.014551,2
INTU,2019,4.0087237,7.4349656,2
JNJ,2019,3.473788,5.707071,3
JPM,2019,1.8708314,6.1047077,0
KO,2019,1.6325465,8.294517,1
LIN,2019,4.1126266,5.9972315,3
LLY,2019,3.413218,5.213893,3
MA,2019,1.1493078,8.1195345,1
MCD,2019,1.9760423,7.676729,2
META,2019,4.8858933,8.222827,2
MRK,2019,3.6343477,4.8400574,3
MS,2019,3.9012864,7.096233,2
MSFT,2019,4.01409,8.259638,2
NEE,2019,1.2929624,7.865302,1
NFLX,2019,2.3085046,8.374526,1
NVDA,2019,4.9501123,7.627785,2
ORCL,2019,4.340465,8.628138,2
PEP,2019,1.4551077,7.9407077,1
PG,2019,3.4825237,6.3373075,3
PM,2019,2.965685,5.7558775,3
QCOM,2019,1.2274952,8.689559,1
RTX,2019,3.7427328,6.2120986,3
SPGI,2019,2.2930357,6.2244344,0
TMO,2019,4.4788055,5.8481064,3
TSLA,2019,4.7035103,6.898897,2
TXN,2019,4.164387,6.6350355,-1
UNH,2019,4.130789,4.916219,3
V,2019,0.9179456,8.24533,1
WFC,2019,2.374909,5.809479,0
WMT,2019,0.99063444,7.5573087,1
XOM,2019,2.6712286,6.453221,-1
