ticker,year,x,y,cluster
AAPL,2021,8.122258,6.0261583,3
ABBV,2021,6.7947636,4.798316,4
ABT,2021,6.4707966,4.4376307,4
ACN,2021,9.075798,6.304683,5
ADBE,2021,9.40264,6.7554255,6
AMD,2021,9.777064,6.0055914,-1
AMZN,2021,8.082926,7.141165,0
AVGO,2021,9.5826025,5.6037803,2
BAC,2021,6.719462,6.4664073,5
BRK-B,2021,6.4004874,6.2936554,5
COST,2021,7.8552284,6.8950777,0
CRM,2021,9.213221,7.0412083,6
CSCO,2021,7.7859178,8.581764,1
CVX,2021,7.3148212,6.058938,4
DIS,2021,8.010861,6.570112,3
GE,2021,7.9600616,7.8088017,-1
GOOGL,2021,9.58203,6.711033,6
GS,2021,6.9948545,8.038407,1
HD,2021,8.893195,6.7272015,6
IBM,2021,8.280237,5.631088,3
INTU,2021,9.31704,6.0900655,6
JNJ,2021,6.670355,5.267441,4
JPM,2021,6.7733727,7.3775563,1
KO,2021,7.9837456,8.983147,1
LIN,2021,7.7285166,5.7212877,4
LLY,2021,6.843582,4.598486,4
MA,2021,7.4713964,8.847611,1
MCD,2021,7.8103194,7.891767,-1
META,2021,9.855773,6.953849,-1
MRK,2021,6.5401106,4.831137,4
MS,2021,8.138133,5.014632,3
MSFT,2021,9.911191,6.4381113,6
NEE,2021,7.784251,8.977413,1
NFLX,2021,7.696615,6.4382725,3
NVDA,2021,10.0699625,6.071354,6
ORCL,2021,9.234586,7.641654,-1
PEP,2021,7.67197,8.752361,1
PG,2021,7.4790926,5.4226813,4
PM,2021,7.001153,5.488237,4
QCOM,2021,8.443171,8.329447,1
RTX,2021,9.065233,5.154784,2
SPGI,2021,7.3971014,6.1495004,5
TMO,2021,7.790908,4.6536546,3
TSLA,2021,9.351379,5.4162536,2
TXN,2021,8.774616,5.6685433,0
UNH,2021,6.235422,4.884517,4
V,2021,8.20649,8.693035,1
WFC,2021,6.5339336,6.6925454,5
WMT,2021,8.547003,6.5098987,-1
XOM,2021,7.1033525,6.5516896,-1
