ticker,year,x,y,cluster
AAPL,2023,-1.9553214,10.36597,5
ABBV,2023,-0.11458048,10.89736,4
ABT,2023,0.024152631,11.261116,-1
ACN,2023,-3.3218699,10.76496,3
ADBE,2023,-1.829749,12.04859,1
AMD,2023,-2.9535103,9.985765,5
AMZN,2023,-0.6289452,10.860244,6
AVGO,2023,-1.13735,11.232942,6
BAC,2023,-0.5008572,11.76742,1
BRK-B,2023,-2.1551936,11.206707,0
COST,2023,-2.1720233,9.764853,5
CRM,2023,-2.906843,10.571229,3
CSCO,2023,-1.9533801,10.793509,5
CVX,2023,-0.49466676,13.007639,1
DIS,2023,-3.5536609,11.294324,-1
GE,2023,-1.4205378,10.488004,5
GOOGL,2023,-1.9291593,9.867158,5
GS,2023,-2.601014,12.01059,-1
HD,2023,-1.5515847,11.329611,-1
IBM,2023,-1.6246059,10.552093,-1
INTU,2023,-1.7997634,12.438873,1
JNJ,2023,0.44633004,11.60329,4
JPM,2023,-2.4419467,12.138281,-1
KO,2023,-2.9479213,10.875756,3
LIN,2023,-0.7968238,13.101999,1
LLY,2023,-3.145702,9.935654,5
MA,2023,-2.3353536,10.39807,5
MCD,2023,-0.84375143,10.22529,2
META,2023,-3.1309361,11.127428,3
MRK,2023,0.6681854,11.040279,4
MS,2023,-2.977361,11.578068,0
MSFT,2023,-3.599275,10.777828,-1
NEE,2023,-2.5171533,9.678685,5
NFLX,2023,-2.3073306,11.375042,-1
NVDA,2023,-1.6505063,9.783763,-1
ORCL,2023,-1.2940142,10.750199,2
PEP,2023,-2.513499,10.121569,-1
PG,2023,-2.649721,11.459302,0
PM,2023,-0.09384499,11.732103,6
QCOM,2023,-0.2060386,10.407395,6
RTX,2023,-0.78312784,10.652229,2
SPGI,2023,-1.1694231,12.297792,1
TMO,2023,-3.4783127,10.3692665,-1
TSLA,2023,-1.5788497,12.027871,1
TXN,2023,-1.3036722,12.637227,1
UNH,2023,0.4406674,10.826102,4
V,2023,-0.785873,11.413241,2
WFC,2023,-0.6031576,12.277562,1
WMT,2023,-0.13537131,12.436114,1
XOM,2023,-0.27344328,12.6985235,1
