ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,best_theme,best_score
STE,2019,2.63573528808096e-309,1.8649050202222437e-308,2.8541811690976796e-308,3.073297270710076e-308,7.134389399255101e-308,7.886072835354483e-308,1.0,4.056051791368473e-308,2.8775091409077155e-308,2.697956430671684e-308,3.4865569403506627e-308,4.1937249744603904e-308,3.9795190833622254e-308,2.3296800582623024e-308,1.973295827968502e-308,theme_6,1.0
STLD,2019,2.562761547591465e-309,1.2212555486644297e-308,1.6560083175249964e-308,1.9359854823242096e-308,2.6008290603958293e-308,1.6949546159059917e-308,2.1956895343425515e-308,7.589010859290962e-308,1.9749453225535663e-308,1.6875530566679835e-308,1.868415196438593e-308,4.717690819546697e-308,4.463740844321565e-308,1.0,1.5057262529072746e-307,theme_13,1.0
STT,2019,2.6699131339439e-309,1.978072214747783e-308,2.549717701710516e-308,2.37144762737091e-308,4.025326323413721e-308,1.0,7.87370862513435e-308,2.393231500217141e-308,2.306381114846517e-308,2.2447607190678964e-308,2.6779321970684363e-308,2.517834117166937e-308,2.3548307442792255e-308,1.6119546655732766e-308,1.4154856316385e-308,theme_5,1.0
STX,2019,0.002432657409587127,0.02333597100195518,0.04360154961992363,0.08283328948084082,0.037351414831755206,0.022525905070485595,0.025937360114957744,0.03189222115262037,0.4775397211894013,0.09916746109948094,0.0470967495939615,0.02740859442106791,0.02498406243574541,0.019075480843406593,0.01670116681875141,theme_8,0.4775397211894013
STZ,2019,2.622705543696817e-309,1.6280081066952457e-308,2.4772168382187117e-308,3.116121332050328e-308,5.462043441935779e-308,2.6267848739184144e-308,3.8554158503154793e-308,1.0475622819523237e-307,2.943660658385395e-308,2.4423447689947266e-308,2.9117065397067584e-308,1.0,1.039075895132221e-307,5.529266245481129e-308,3.8961321846328954e-308,theme_11,1.0
SWK,2019,0.0021847290370201385,0.020983685434039775,0.058457740671262505,0.05515306759788565,0.06676823952282948,0.028649980076752533,0.03355178304485807,0.030088403970615667,0.06491719093638038,0.06057794649106684,0.06352096742383004,0.03240955103831518,0.027959581131044384,0.01760065534702169,0.015187196772203532,theme_4,0.06676823952282948
SWKS,2019,0.0008388504232390972,0.010575372386116718,0.01820607174316115,0.02290331611434798,0.01850900968814418,0.009947985873000527,0.011353094931046923,0.012221178629131824,0.030755435714951856,0.029421783882862807,0.02186242066742309,0.012123850398440687,0.010542917026196313,0.007422097095846354,0.006420390324848473,theme_8,0.030755435714951856
SYF,2019,2.64078218483782e-309,2.0762132704941714e-308,4.323740778083466e-308,4.596943035764126e-308,1.0,4.542595279796205e-308,7.349688312909949e-308,6.618757050335852e-308,4.497531344890265e-308,3.7350934442541913e-308,4.702385738125621e-308,7.877300871913053e-308,6.802999715220039e-308,3.148818781587005e-308,2.6014124969355653e-308,theme_4,1.0
SYK,2019,2.79804852767389e-309,2.894939744303032e-308,3.8396582857493787e-308,1.0,5.008262100110113e-308,2.8398629612310183e-308,3.367951796571755e-308,4.191244570252784e-308,8.605234424585963e-308,6.504659965707345e-308,4.53907325600981e-308,3.840977386670641e-308,3.2246444367956246e-308,2.2802958329515086e-308,1.955864261139442e-308,theme_3,1.0
SYY,2019,0.001755806928135026,0.01805274368048765,0.03040058068066078,0.048392427224898754,0.06668158268377845,0.02477487018345366,0.03386684336055032,0.03183271896327242,0.03698538129287283,0.035783040327388924,0.04672795559100747,0.03577202713022127,0.028004883562198733,0.016563421087095975,0.013981762795701722,theme_4,0.06668158268377845
T,2019,0.002903864459170822,0.02356113056426951,0.03925195207122422,0.04677217687268437,0.0970609769504576,0.044134986171526655,0.07030325903901641,0.07939983619896031,0.043659125220070726,0.037610920271817644,0.05408457452867957,0.1419343128454215,0.08731803277125359,0.039412606107603276,0.03141500066022253,theme_11,0.1419343128454215
TAP,2019,0.0022388184568542667,0.0212583783815273,0.05197925409436748,0.05981206622183291,0.07975133897106534,0.030778768585195466,0.037538790522863824,0.03374353688226986,0.05983291986222917,0.054707387674970596,0.06182080767521073,0.03684667060817655,0.03138574426735717,0.01895489454527055,0.01622544527564501,theme_4,0.07975133897106534
TDG,2019,0.002782446921312102,0.01753358952318327,0.025964028190791872,0.033848145552974086,0.05930880208151529,0.028579642143817766,0.04288787471216346,0.14428387716872057,0.03252999936340262,0.026680117708059312,0.03078447709714519,0.26922009304291794,0.10346173939252194,0.06378316495070412,0.04335179234468612,theme_11,0.26922009304291794
TDY,2019,0.0029887154829257314,0.025189602964558213,0.08188849200327832,0.07723781236772077,0.11485407116766377,0.03765666752055731,0.04777230088755388,0.04888916231907248,0.14729507993349278,0.08282759037578159,0.09177749559893875,0.046145190225464844,0.04369367206898472,0.0266009797837094,0.022859605043717066,theme_8,0.14729507993349278
TECH,2019,0.0035257090252090863,0.04349709660621389,0.04777723688725102,0.2763098067873997,0.05147971556974491,0.03310762390822748,0.03685666611588988,0.04219272944421952,0.11255483998335848,0.10323287870129673,0.05495911301310434,0.04030758651908551,0.033916962674141835,0.025692526363910864,0.022401652445361304,theme_3,0.2763098067873997
TEL,2019,2.628621873225485e-309,1.6916243004678707e-308,2.675838511548534e-308,3.3073710155815295e-308,5.03738016769377e-308,2.642013573329664e-308,3.796270708219764e-308,1.0,3.395203347699407e-308,2.7607633718620207e-308,3.257343099009379e-308,9.16490615946854e-308,7.62876181573709e-308,8.194610772672855e-308,5.567370626614751e-308,theme_7,1.0
