ticker,year,x,y,cluster
TAP,2019,-4.998554,24.26641,8
TDG,2019,-6.821441,26.703379,15
TDY,2019,-4.5447307,26.77017,-1
TECH,2019,-3.7481875,26.443869,9
TEL,2019,-5.8938346,26.463823,13
TER,2019,-5.534896,27.136728,-1
TFC,2019,-6.2486877,24.66208,-1
TGT,2019,-3.3509595,24.777739,5
TJX,2019,-3.386169,25.123867,5
TMO,2019,-3.9030602,26.508537,-1
TMUS,2019,-6.811138,26.764605,15
TPR,2019,-6.2248816,27.758177,7
TRGP,2019,-5.751541,25.910885,-1
TRMB,2019,-4.403506,26.76894,10
TROW,2019,-4.454559,26.02405,-1
TRV,2019,-5.366762,24.966253,6
TSCO,2019,-3.6459134,24.4356,5
TSLA,2019,-5.1713147,26.213663,-1
TSN,2019,-3.4217064,24.452438,5
TT,2019,-5.875497,26.307005,13
TTD,2019,-6.6959705,26.845701,15
TTWO,2019,-5.7379947,28.149378,7
TXN,2019,-4.0155883,27.563553,10
TXT,2019,-4.7140756,26.347887,11
TYL,2019,-4.1397567,27.233221,10
UAL,2019,-6.849928,25.446405,12
UBER,2019,-4.719419,26.769882,-1
UDR,2019,-7.2530265,24.665802,3
UHS,2019,-3.1979096,26.212013,9
ULTA,2019,-6.145137,27.903027,7
UNH,2019,-3.1952448,26.244848,9
UNP,2019,-5.1755714,25.856182,11
UPS,2019,-4.1455626,20.595522,1
URI,2019,-6.265541,26.838253,-1
USB,2019,-6.4488935,25.82552,14
V,2019,-5.9915366,27.883892,7
VICI,2019,-6.85223,24.696022,8
VLO,2019,-8.913414,-1.4103651,0
VMC,2019,-4.5838714,24.591263,-1
VRSK,2019,-6.5832567,26.96544,15
VRSN,2019,-4.923538,27.419168,10
VRT,2019,-6.47256,24.51804,-1
VRTX,2019,-3.6045213,25.81744,9
VST,2019,-5.529001,26.18171,-1
VTR,2019,-7.4828343,25.153105,3
VTRS,2019,-8.8285675,-1.6302384,0
VZ,2019,-4.6785946,27.682304,10
WAB,2019,-4.9927044,25.305319,11
WAT,2019,-8.9386,-1.3827199,0
WBD,2019,-6.9928045,27.47788,-1
WDAY,2019,-6.1790695,26.620092,13
WDC,2019,-5.5660777,28.07071,7
WEC,2019,-5.0132976,23.39812,8
WELL,2019,-7.416155,25.243818,3
WFC,2019,-5.363025,25.22671,6
