ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,theme_21,best_theme,best_score
DGX,2019,0.003628146807421242,0.1757983654806194,0.014856134279322851,0.028977775516678232,0.028021460628492718,0.020927435337605122,0.020570162294916136,0.02888454099424975,0.04033406143742446,0.018303268486418438,0.026040586654310163,0.028747208017392636,0.037062536414079486,0.025166915707210788,0.02413310359926704,0.02803258987628456,0.026839813928849144,0.020888161607162423,0.0240725657544774,0.027169606820279302,0.03853723867659753,0.03228100710013318,theme_1,0.1757983654806194
DHI,2019,0.0031065480862758218,0.018522427014926013,0.018566144181322356,0.014166894413601099,0.013159794895806523,0.150945267554201,0.02681896329657345,0.05423659008336164,0.02619713716771417,0.020682904668983787,0.030713667767046388,0.020914107622058198,0.018308572041342838,0.013886459077816556,0.013246800274637894,0.023189889866275813,0.015715858953654138,0.026796449374114475,0.023487996146997474,0.0184550807003022,0.01837080814425566,0.018358432979688828,theme_5,0.150945267554201
DHR,2019,0.005290826095392187,0.020238595296378344,0.3484813833177684,0.017685407950584948,0.0164142164537376,0.035920813377602404,0.02292919045446857,0.02752110467955152,0.022824345769129867,0.019818921304152703,0.021096799700054195,0.018330568956566002,0.018028098438808458,0.017162034578366177,0.015839573992052092,0.026727268878663904,0.015845396652676244,0.019961119738168883,0.018463381842363163,0.016749296130155824,0.02017319834801939,0.020642761273374183,theme_2,0.3484813833177684
DIS,2019,0.0019772281062436893,0.011864139388143928,0.007782195059059678,0.00789142495799957,0.007661427566443271,0.017558515805838705,0.011461943462849292,0.01823527236038478,0.025585059864310093,0.010471473715085812,0.019404028529364754,0.019508597211686424,0.01688747767464042,0.010683863490935263,0.010919648588184033,0.017731968534636218,0.015892410823940308,0.49668655681473695,0.03567875561529788,0.023325490584136375,0.016945124697986827,0.016634814322882843,theme_17,0.49668655681473695
DLR,2019,0.002926626426774349,0.020835145726558802,0.010991685148631903,0.01340814601471758,0.013067552761393824,0.024893644541029512,0.02149303879378859,0.0348633228129221,0.04264011100842503,0.020292435103300564,0.05303394193770523,0.03437487276818497,0.03213896130939578,0.01709713543571975,0.017602746880321776,0.022833616003913842,0.029524408789992802,0.07349406275887374,0.2721518761912362,0.0600964699985184,0.02868538275556959,0.024159002697529672,theme_18,0.2721518761912362
DLTR,2019,0.0028563088259331067,0.0230177897368072,0.01507926745218631,0.013690434678215213,0.012857999129149688,0.021094572733055407,0.013300210879628424,0.020835314565582158,0.040543700868261805,0.011725572674662206,0.01694399560457854,0.020126525545065638,0.02274201742394602,0.01678129316465628,0.01586214038687819,0.25109788126458327,0.017382745341183236,0.02086094799894069,0.018866755489923226,0.01828591833323197,0.03475253715740119,0.038860103417784495,theme_15,0.25109788126458327
DOC,2019,0.0019302290290738396,0.010595508208242779,0.011183721494056718,0.008009437265176339,0.007469530967308709,0.5591317993430039,0.01602462559863046,0.03588679075106501,0.015653998413616626,0.012922563703000345,0.019403900578888255,0.012300240476384538,0.010830294396085847,0.008550470835902818,0.008162871054984498,0.013809487839851387,0.009507643591333822,0.018053595303225294,0.015008927052986573,0.01150040971199116,0.011058712913016425,0.011107975334127987,theme_5,0.5591317993430039
DOV,2019,0.001990644005371898,0.02281248896382683,0.007330633241648797,0.011946615774242386,0.011588741216166562,0.012583066604447902,0.011027258075108409,0.016365015227717206,0.03712470046869806,0.010309722308312298,0.017441603569084866,0.030189329776869906,0.08612161643858633,0.020988323442962125,0.023331911719451554,0.020522454706941102,0.054682588857728434,0.02153344605790622,0.026906660163317577,0.05740669041767486,0.1461094480471418,0.03523335935881197,theme_20,0.1461094480471418
DOW,2019,0.003061194331847868,0.03040727908775987,0.012082801019898464,0.017411050030746115,0.015907427343325047,0.019295711537927886,0.014876765948742475,0.023059730753402577,0.04729179958965722,0.014197249652239747,0.021771624485432656,0.03209417279476748,0.0604568587710892,0.03590039244477878,0.0372734007424416,0.04122088539534627,0.044918762078705515,0.029484000402596043,0.03109332267204314,0.04474875101233892,0.11742221243150272,0.13511140233152158,theme_21,0.13511140233152158
DPZ,2019,0.002652727851300174,0.025324556694094166,0.012171211473306812,0.01332881679905469,0.012541657100208053,0.017861079020163116,0.012249692400265464,0.0195143027502599,0.05219547675458816,0.011027149155003245,0.016592389386433305,0.02146429523542386,0.026776655390237037,0.01819260637803706,0.017501710021122163,0.1646480053254901,0.019367875942725467,0.020989298160075758,0.019649263764237666,0.020456965175084975,0.0513402260565927,0.05798372865798808,theme_15,0.1646480053254901
DRI,2019,0.002276325114369701,0.0223746731487685,0.010039842238739414,0.011527530143515898,0.010694771505844124,0.015264758481984574,0.010675885456620881,0.01749156807752955,0.0462786134515255,0.0097601495707005,0.015040578398218502,0.019045977281242486,0.02526779022176433,0.017644071862158994,0.01701253426053046,0.060835879889629366,0.01823112525842052,0.018887329757637877,0.01810388948728753,0.01977054712923739,0.05666245955166748,0.061710355255549354,theme_21,0.061710355255549354
DTE,2019,0.7784933982426923,0.005495201994282897,0.006033686286885883,0.005420371527732256,0.005314362789024469,0.0056799568757274965,0.005583509520607226,0.0056396297372739495,0.005404797912494355,0.0056225591085967835,0.005513139250622986,0.005192254464076999,0.0053374441662044315,0.0057722101752395,0.0056417941784780755,0.005516481882455898,0.0052022663601606935,0.005351984481380207,0.005315406499567852,0.005330595135979602,0.005497603352972291,0.005526913445900769,theme_0,0.7784933982426923
DUK,2019,4.609929915381157e-309,3.455808223269728e-308,1.5457722258114043e-308,9.465067526485652e-308,1.0,1.9207261844345297e-308,1.904078172019911e-308,2.171973928986487e-308,2.7366952486822985e-308,1.7651266542924057e-308,2.105147747746489e-308,3.183323436163446e-308,3.245325077725992e-308,2.0441921516016734e-308,2.0384646255934907e-308,2.2108368377728427e-308,2.655097207899692e-308,1.8901372815566013e-308,2.0643281934964026e-308,2.226607598004805e-308,2.7484827176964847e-308,2.3365365067718763e-308,theme_4,1.0
DVA,2019,0.002067390812268436,0.01432630038804256,0.006597469646667122,0.00927139728668354,0.008612976776262651,0.009005904813714065,0.008154657238638055,0.010737963213151238,0.013166867524202461,0.007953567323642906,0.010580490802159339,0.011390048347917084,0.016742861462018078,0.29245744215604286,0.1249620747767077,0.012810994890909333,0.015392404434965739,0.01073731483642288,0.011768065375085483,0.016584879174252797,0.023013731727749787,0.020832453290298352,theme_13,0.29245744215604286
