ticker,year,x,y,cluster
PKG,2023,-3.654066,8.902311,21
PLD,2023,-3.5202575,5.1036334,6
PLTR,2023,-4.4853926,6.9460764,19
PM,2023,-3.4986765,9.236664,-1
PNC,2023,-4.323981,3.7142718,3
PNR,2023,-3.0176473,8.629607,-1
PNW,2023,-0.8161094,7.2251043,5
PODD,2023,-2.2938483,9.4077835,-1
POOL,2023,-3.2300932,8.368785,-1
PPG,2023,-3.5603728,9.046621,21
PPL,2023,-0.34389386,7.0446963,5
PRU,2023,-5.355843,4.2511063,17
PSA,2023,-3.6230974,6.2801976,-1
PSX,2023,25.358488,9.562538,0
PTC,2023,-0.22440149,2.4849854,7
PWR,2023,-0.94746023,2.9053288,2
PYPL,2023,-0.31971478,1.892866,8
QCOM,2023,-1.4669335,3.6297784,-1
RCL,2023,-4.5063615,8.749617,-1
REG,2023,-3.4034975,4.910996,6
REGN,2023,-1.4712849,9.629511,12
RF,2023,-4.2861037,3.6975317,3
RJF,2023,-5.124756,4.605017,17
RL,2023,-4.597326,9.035952,22
RMD,2023,-0.73839486,2.0583487,8
ROK,2023,-1.4849226,3.4846323,2
ROL,2023,-4.3549714,8.377299,-1
ROP,2023,-3.4011555,7.0185785,14
ROST,2023,-5.304961,9.246745,22
RSG,2023,-4.3007894,8.261218,-1
RTX,2023,-3.284509,8.042344,13
RVTY,2023,-1.8632003,9.205471,-1
SATS,2023,-5.60821,6.619698,16
SBAC,2023,-3.8747642,5.6613817,-1
SBUX,2023,-4.5264053,8.9746685,21
SCHW,2023,0.11813126,8.984906,1
SHW,2023,-3.7314153,9.030695,-1
SJM,2023,-4.0825768,9.356576,21
SLB,2023,-2.211089,7.3591704,15
SNA,2023,-2.656961,8.274638,-1
SNPS,2023,-3.4416635,6.731564,14
SO,2023,0.3368186,8.843398,1
SPG,2023,-3.3722167,5.0508246,6
SPGI,2023,-4.6015973,7.886897,-1
SRE,2023,-0.51991814,6.9547157,5
STE,2023,-2.40353,9.088275,-1
STLD,2023,-3.079764,7.6561456,-1
STT,2023,-4.768958,4.298933,17
STX,2023,-3.6248994,6.4436193,-1
STZ,2023,-1.073951,3.2040205,2
SWK,2023,-2.884369,8.101514,-1
SWKS,2023,-3.1657395,6.667048,14
SYF,2023,-5.2385454,6.109721,-1
SYK,2023,-2.3131592,9.777511,11
SYY,2023,-3.8555002,9.405005,21
T,2023,-5.585923,6.5882063,16
TAP,2023,-0.40585843,3.0463622,-1
TDG,2023,-3.0909326,8.100823,13
TDY,2023,-2.7035646,7.9569974,15
TECH,2023,-1.1602784,2.5324419,2
TEL,2023,-0.44396013,2.523027,7
TER,2023,-3.0443115,6.751723,14
TFC,2023,-4.2856655,3.5897489,3
TGT,2023,-5.3543,9.313462,22
TJX,2023,-5.3370166,9.299421,22
TKO,2023,-0.4563673,2.740784,-1
TMO,2023,-2.164976,9.140952,-1
TMUS,2023,-5.522525,6.54604,16
TPL,2023,-0.15908568,1.9981549,8
