ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,theme_17,theme_18,theme_19,theme_20,best_theme,best_score
COHR,2021,0.013147051300732468,0.030545307883464518,0.0015616550700030271,0.001564338506109978,0.05514248758464664,0.04472346478329014,0.032331957491981984,0.05055952419989785,0.028517796074857122,0.05152306245805221,0.03997982621759939,0.06857643294700294,0.1273215488594767,0.09827347923835072,0.04364753780403555,0.025051291565804476,0.02390205685173847,0.03570101850505022,0.026811624060102804,0.021602403145145097,0.02213388311233263,theme_12,0.1273215488594767
COIN,2021,0.007715961001719804,0.025377507375412778,0.0015371677585133852,0.0015400314289322344,0.016636964576787493,0.014915131880364594,0.01266018843497166,0.014950003897032082,0.012837378732824306,0.014891997917963171,0.014074330026868025,0.01775137871037831,0.01996527177103177,0.025180274938380133,0.02042098330901438,0.013411238147930094,0.13668464250365048,0.05487161721670763,0.1456066134536928,0.12994506822542345,0.12567418882676512,theme_18,0.1456066134536928
COO,2021,0.011668307797372298,0.0601785064707703,0.0016084011859583897,0.0016111643358653921,0.03906566169608283,0.032284095019301365,0.024761590611396826,0.032344786754664165,0.023611001800005627,0.03232563187495208,0.029456212533250405,0.045476714875780457,0.06375868980993253,0.11978441148007446,0.044279743827668916,0.021833428185047125,0.03626109558500071,0.07232413833678708,0.04464828648087637,0.03067203414691983,0.031230233778347077,theme_13,0.11978441148007446
COP,2021,0.0022615571408085987,0.002324621822981656,0.23070331909604538,0.4921984337090543,0.0022738234244000133,0.0023023776309253514,0.0022839855367653636,0.0022977966766424703,0.0022909574132335803,0.0022884848438837107,0.0022925758154876477,0.002313197231436347,0.0022818984861697087,0.0022952977165224984,0.0022987022975838644,0.0022799881658443267,0.0023093247097994356,0.0023169624382162273,0.0023383845077328113,0.002291989559615465,0.002292173710541463,theme_3,0.4921984337090543
COR,2021,3.6079264408307204e-308,2.9627101568709327e-308,2.822798460198717e-309,2.826774636848134e-309,4.668353416003087e-308,7.011818603279236e-308,1.0,6.100038412185466e-308,8.147557748639539e-308,6.499207407187915e-308,9.086512804053932e-308,4.3350605228181747e-308,4.857901624546479e-308,3.8649381823288526e-308,3.295852566804693e-308,2.778680283812686e-308,2.078111000584413e-308,2.601557011716452e-308,2.300527847970613e-308,1.958567018668646e-308,1.9953939533140713e-308,theme_6,1.0
COST,2021,0.01173550182831549,0.04083093562519878,0.0021228860559091944,0.002126267106725008,0.027380370988284393,0.02674499274682072,0.021757501667129982,0.029099246471837426,0.02016818086341069,0.027949760130530677,0.025269431388882695,0.03436358457665439,0.03857238368628602,0.049628051080289,0.03407870979164846,0.020486674042228467,0.07043246399207576,0.23762212480698822,0.1749773004355844,0.047873391286192404,0.048580275135982065,theme_17,0.23762212480698822
CPAY,2021,0.00997138821927493,0.029754360856205756,0.001857627680823586,0.0018610787418106825,0.023121391172206924,0.020071385170191896,0.016287298875932655,0.020215362240901227,0.01642599447831761,0.019783248879037554,0.0185131155438029,0.02533980187289692,0.026993372677498614,0.03717262555604,0.029710069715082024,0.018050295440987758,0.13652811035131054,0.07466558065004905,0.07847941190618467,0.11630219243747945,0.14077202051738125,theme_20,0.14077202051738125
CPB,2021,0.008093992516185568,0.025882810275541162,0.00159704712658689,0.0015997743327675232,0.018370649586336104,0.01690315707488988,0.014155157658414822,0.017860596820097333,0.013635246890327362,0.017404846048586015,0.01597100783503247,0.021300886539297972,0.02337626765502816,0.029786630547689923,0.023212733446917884,0.014808491210297384,0.18962279473956498,0.14465205590209237,0.134235534294107,0.07615925281281263,0.07575317384492752,theme_16,0.18962279473956498
CPRT,2021,1.0,1.9937945491572323e-308,2.798818591207457e-309,2.803773346511917e-309,3.228011592584278e-308,2.869901745526853e-308,3.375304284984123e-308,2.415062582233988e-308,4.0565909795828953e-308,2.5632528474413083e-308,3.050090835296378e-308,2.2851686175247023e-308,2.302280346840344e-308,2.199317148677282e-308,2.2361375215716003e-308,2.2503896852628417e-308,1.3926588371636414e-308,1.5932181209018066e-308,1.463108961881007e-308,1.3494784979379253e-308,1.372098626571892e-308,theme_0,1.0
CPT,2021,2.4445063877874844e-308,3.502015536238024e-308,2.84752191369284e-309,2.852143603989423e-309,6.934405372481965e-308,1.229648018325537e-307,6.980724504340596e-308,1.0,5.67876585601627e-308,1.260764875959465e-307,1.0217296344609454e-307,1.7026731494971678e-307,8.078952722225885e-308,6.750940123022749e-308,6.535669514144555e-308,4.545132021864462e-308,3.02893989018041e-308,4.1551457280587084e-308,3.5057803577849564e-308,2.79154078620634e-308,2.8481377274363306e-308,theme_7,1.0
CRL,2021,1.362571555288768e-308,3.964071283496033e-308,2.82960982030023e-309,2.83472743034902e-309,2.766455111229517e-308,2.486128656271559e-308,2.137749795499114e-308,2.5199274354951876e-308,2.1534456163196587e-308,2.536020894458866e-308,2.366132066279912e-308,2.8734738197962613e-308,3.307680683468558e-308,4.0210728020585257e-308,3.292866268132732e-308,2.243557602322926e-308,1.535574980839218e-307,9.35558139037259e-308,1.1113905030140838e-307,1.0,2.390019787286147e-307,theme_19,1.0
CRM,2021,1.4462557422635604e-308,5.062682061024133e-308,2.87578192430466e-309,2.88104951193701e-309,3.043946745969484e-308,2.7728748303623415e-308,2.357589255512167e-308,2.7965400810876544e-308,2.364474887133902e-308,2.7808173288995904e-308,2.6261200015542586e-308,3.2836088892616977e-308,3.737457348033378e-308,4.703575939104633e-308,3.707580652228874e-308,2.4084221817794216e-308,2.3695403369003453e-307,1.0763642953880958e-307,1.0,1.432652500158036e-307,1.3744202478583253e-307,theme_18,1.0
CRWD,2021,0.010864457685748244,0.03819707931552371,0.0017525738590784589,0.0017554018064623333,0.030222356657695352,0.028998384418120124,0.02198101362507756,0.031479697535736574,0.020224966506798798,0.029560722129426908,0.026488277345736267,0.040687768526348485,0.04526404395715038,0.06571367514659614,0.03952813758865504,0.021020173468812495,0.045156852954444944,0.13695986527512116,0.0703825690882995,0.03543630316515136,0.03634316285030175,theme_17,0.13695986527512116
CSCO,2021,0.012377691998796762,0.04768388171533654,0.0019598608779529524,0.001963387105638752,0.03726274170325744,0.029639798645439384,0.022849296658097935,0.030196182407013394,0.02212464644892709,0.029101641637102566,0.026652455960849197,0.041581246925831906,0.049093887324479564,0.08704629345712182,0.05221288927648382,0.025208091116544023,0.057932106703021374,0.10619421410851868,0.06758792106185674,0.04904994370721453,0.049833324436558586,theme_17,0.10619421410851868
CSGP,2021,0.0121675125064921,0.038755251904318284,0.0017792708111537998,0.0017824811632156207,0.040836849880420696,0.03236013368459649,0.023091873248394408,0.030846344133522594,0.023368724722134946,0.029833346272773426,0.028014822328305985,0.04260837122250555,0.04919935742423037,0.10014740754358648,0.0560053215985028,0.024761726136509787,0.043819617677149474,0.05946761416637822,0.04558550637046865,0.03861377955430082,0.04052804979398388,theme_13,0.10014740754358648
CSX,2021,0.030781743742073136,0.02163712058570076,0.001977095883705487,0.001980397432097711,0.05732906737343159,0.0556907913142357,0.058554680655022846,0.042250621067319444,0.09757777530487602,0.05304836228045359,0.07820524519675466,0.03334663193165666,0.033975408703575086,0.029639599012488988,0.028467813025645237,0.02417481431208709,0.014724735736674295,0.018259706817730644,0.0160232392524401,0.013919184292119335,0.014215667740349916,theme_8,0.09757777530487602
CTAS,2021,3.041677738484132e-308,3.6165494940408827e-308,2.836892828571764e-309,2.84128271430583e-309,6.156532752705477e-308,2.049490261155431e-307,1.2259944146735862e-307,1.0528768733050374e-307,1.0088908064403347e-307,1.5963782880781415e-307,1.0,7.117403481686883e-308,7.56789785025213e-308,5.696249483390233e-308,4.669617566392179e-308,3.5175664953392815e-308,2.563069534133152e-308,3.348670863694685e-308,2.887513234609399e-308,2.3906103933606695e-308,2.447200837692552e-308,theme_10,1.0
CTRA,2021,2.80744876935063e-309,2.885792077613293e-309,3.3275040393853882e-307,1.0,2.823209113357394e-309,2.858306029733736e-309,2.835263389873543e-309,2.852551253439366e-309,2.84396897325616e-309,2.84109692429872e-309,2.84614225500552e-309,2.872057839200476e-309,2.8329077257706e-309,2.849625982660147e-309,2.854202648312616e-309,2.83116969804457e-309,2.8672228892113e-309,2.876463951246106e-309,2.903125213455666e-309,2.84596883542977e-309,2.846242112630627e-309,theme_3,1.0
CTSH,2021,4.2596488708800226e-308,3.3791063366654483e-308,2.833331471534663e-309,2.83807311910813e-309,5.766973569460119e-308,9.820354555782606e-308,8.103271728870156e-308,5.113305679694727e-308,1.0,6.59127749928127e-308,1.1706996755973893e-307,4.2307911351625704e-308,4.557481823860308e-308,4.2426893026473763e-308,3.63894141589595e-308,2.946804493241818e-308,2.1552185365050954e-308,2.63216248963958e-308,2.3391026934800553e-308,2.0483568208038425e-308,2.099178867616394e-308,theme_8,1.0
CTVA,2021,0.010195386318881908,0.038101000821643013,0.0013988089982035147,0.0014012957134359745,0.03801236305597077,0.027674511642518163,0.020580233833074262,0.026860921846352907,0.020069520348809555,0.02658407043048739,0.024209126908868495,0.04165491642701643,0.05463381983019421,0.18930639479279845,0.05019693219990126,0.021700681843018765,0.030324882464307215,0.04820901831128672,0.0330357618653822,0.026940925486218802,0.027669430329289108,theme_13,0.18930639479279845
CVNA,2021,0.009910456971046838,0.03266516480060126,0.001698438919779519,0.0017011993457219845,0.026539152221014644,0.02472105328839867,0.019377428754470894,0.0273208850323366,0.01782152191705785,0.025667172002676184,0.022831434915299938,0.03427363428104534,0.037903368412807406,0.0527928909520437,0.03541136856359523,0.01969666844548976,0.05219912814159889,0.17446969478220486,0.08085910561517792,0.0396644063426731,0.040493309201244894,theme_17,0.17446969478220486
CVS,2021,3.438874548153624e-308,3.044930568476719e-308,2.822306097745747e-309,2.826319051515213e-309,4.69335697168205e-308,7.79067944559292e-308,1.0,6.572643090838216e-308,8.162689663566131e-308,6.989672612222444e-308,1.022098144088332e-307,4.572292399407443e-308,5.15649067330735e-308,4.046039464723739e-308,3.3799279981273486e-308,2.802925125068049e-308,2.1381264968999847e-308,2.692962412878908e-308,2.3737815555801705e-308,2.0121970239597406e-308,2.050972582745673e-308,theme_6,1.0
CVX,2021,0.029250540611986394,0.022177111991023866,0.001999296334376058,0.0020026090414254644,0.057307001829974384,0.05730733033905492,0.05922223882381388,0.04354620955006766,0.09839950916503047,0.05815832736961119,0.0855816673388008,0.034207928309049514,0.03545732324597193,0.030536372031498192,0.02903924667459692,0.024454953950956048,0.015046201442064616,0.01875904678612214,0.01641509595999833,0.014194789956065048,0.014497335890760157,theme_8,0.09839950916503047
D,2021,3.6596011076795263e-308,4.2748268292092916e-308,2.81268900098805e-309,2.8178943896644e-309,1.0,8.293749535495096e-308,5.92933417531152e-308,7.243501100054804e-308,7.862608189674414e-308,7.6588431509868755e-308,8.436952602523005e-308,7.466010009922307e-308,6.993096362556187e-308,7.18871590822851e-308,8.201369599903286e-308,6.264256688841095e-308,3.1875360832537947e-308,3.935667020670858e-308,3.3690307259890417e-308,3.012612709915749e-308,3.078715761279133e-308,theme_4,1.0
DAL,2021,0.013502770061754547,0.030827551628434507,0.001674707815505113,0.0016776987820786625,0.07597427338608922,0.041710994392379554,0.026229777362678643,0.03991313629280521,0.026698908812074533,0.037042457887948695,0.03276763142484927,0.06943480843383272,0.06085241089322808,0.1201642254673089,0.1287137998843982,0.03516705065098677,0.02688795054919174,0.03783224116572815,0.02930797447623281,0.024604910956848615,0.025262062512690628,theme_14,0.1287137998843982
DASH,2021,1.3705430174177956e-308,3.7108202552426387e-308,2.835799236220655e-309,2.841112312168185e-309,2.8382927347026246e-308,2.5365313910835986e-308,2.141238014765532e-308,2.5626254322524275e-308,2.169183663511283e-308,2.532426766015436e-308,2.3837965365285435e-308,3.0713594359895477e-308,3.27579597100028e-308,4.1353594443406375e-308,3.502349055017306e-308,2.3604273223209083e-308,2.012975464252897e-307,9.078596109066943e-308,1.123878351930781e-307,3.3435190187074555e-307,1.0,theme_20,1.0
DD,2021,0.011322322665128406,0.036686093621752444,0.0015855527599996835,0.0015883351728988111,0.041609684130097774,0.03308776688833624,0.02484419385949117,0.0367523762904213,0.022542792837784077,0.03447732658115619,0.029831899896042402,0.050906229440179786,0.060667816968167664,0.12229846942043605,0.049525093487057456,0.023613847275488743,0.03598077587572128,0.06556699788386104,0.041716859261730466,0.030981895845528597,0.03184815004214061,theme_13,0.12229846942043605
DDOG,2021,0.012556328307888514,0.06380246495175378,0.0016087034935496458,0.001611528076878149,0.04507900213712761,0.03454402948611126,0.02629550656594294,0.031999999738536,0.026247427862096624,0.03339820378914734,0.031266472342442196,0.04574200138483143,0.07508271850827679,0.1490784083072347,0.04679542309845955,0.022859506757130294,0.03226857578619734,0.05133896635623614,0.03625571484967241,0.028842603512026343,0.029485288483807645,theme_13,0.1490784083072347
DE,2021,1.337924916504696e-308,3.5569522738778066e-308,2.823342321757935e-309,2.82857626737491e-309,2.777911848600392e-308,2.463752595084255e-308,2.106073666618451e-308,2.5344748816341286e-308,2.091228122342555e-308,2.4997228126272964e-308,2.327920697439112e-308,3.0141811791863034e-308,3.264023421323863e-308,4.096172346927271e-308,3.4601033924805767e-308,2.3406068125662434e-308,3.3132673249173044e-307,1.0419810875257377e-307,1.0030756121958325e-307,3.2865572315251277e-307,1.0,theme_20,1.0
DECK,2021,2.126757687801986e-308,6.015420906231106e-308,2.846130547161804e-309,2.851102425037764e-309,8.729198968376077e-308,6.431959202494071e-308,4.438984020685843e-308,6.380082441522243e-308,4.1232381252724625e-308,6.166952312390421e-308,5.427604805267811e-308,1.2304723280617715e-307,1.293128401278189e-307,1.0,1.2379387503705354e-307,4.796068755799037e-308,5.008358261136409e-308,8.193597072845192e-308,5.818371796815513e-308,4.488926929908818e-308,4.57871580548356e-308,theme_13,1.0
DELL,2021,0.012221459038169237,0.028689155107931477,0.0014524502673468542,0.0014549806750763273,0.0547346877631935,0.04057860855063369,0.028305850229473354,0.04054663284687099,0.025815677308461762,0.04169777084292895,0.03440310489654549,0.07111235681733176,0.13235787765181645,0.1360301285294407,0.047153474869651296,0.02492097092372516,0.022285430207753417,0.032992983115258966,0.024818011395176632,0.020278224684422974,0.02076791193846586,theme_13,0.1360301285294407
DG,2021,2.157003811183977e-308,3.60852551050672e-308,2.84911944586048e-309,2.85425051099559e-309,9.015939211487723e-308,5.130929702117876e-308,3.5245405187726313e-308,5.192896554130687e-308,3.607469858586556e-308,4.4289522241194986e-308,4.155818334930572e-308,9.11707697181672e-308,5.88956717440428e-308,8.324027483615474e-308,1.0,9.037922697419205e-308,3.729543658083036e-308,4.555466438383285e-308,3.883955198450981e-308,3.5234015293166025e-308,3.6226999305246254e-308,theme_14,1.0
DGX,2021,0.34156202706893724,0.01826688842764112,0.002438116856306617,0.00244227625685734,0.02951488169793728,0.027166070607320198,0.033396825957658915,0.022465295432181804,0.03906720367054855,0.023743137221642518,0.02912717525743387,0.021178925700389137,0.021561731125167242,0.020353076166530006,0.020308273173622823,0.019985597578172087,0.012532817803528794,0.014483356315988209,0.013245904061496139,0.012119722210562947,0.012323813168651483,theme_0,0.34156202706893724
DHI,2021,2.5697746741136797e-308,3.3899715874415476e-308,2.845664491805074e-309,2.850228683997013e-309,6.715597558615517e-308,1.3358178362836032e-307,7.723901057714532e-308,1.0,6.108937604242043e-308,1.338356318205123e-307,1.163617578564628e-307,1.356442901167069e-307,7.705045040164505e-308,6.084682517991673e-308,6.083093026381775e-308,4.420646344858025e-308,2.860936478698368e-308,3.8421082353265966e-308,3.2841316201038265e-308,2.6504236058038306e-308,2.705110785636787e-308,theme_7,1.0
DHR,2021,0.011904311722890979,0.026786953032138138,0.0015574925429407717,0.0015601522287028568,0.0525178668432659,0.03736224415477181,0.02454611120176723,0.03765354072450862,0.022980880498001482,0.033962308688947555,0.030361075766996454,0.07050926127188059,0.058323270644814414,0.11842373302699957,0.11569452837675678,0.03204703164343369,0.025633563736185548,0.036617027331561226,0.02820680699889392,0.02333513479250828,0.024042969320217055,theme_13,0.11842373302699957
DIS,2021,0.014239246312247511,0.03891845635825546,0.0017395941573955618,0.0017425545648406123,0.06233024200268633,0.05441633802453739,0.03246002753714141,0.05248056301714337,0.031154969658055566,0.049476485732158584,0.0438212236714528,0.07864252930800268,0.075199351791989,0.1157693367710431,0.0749893138305548,0.030418583036875994,0.03130704699853776,0.04920595765003178,0.03686712828862298,0.027918326119180964,0.02882097402705061,theme_13,0.1157693367710431
DLR,2021,0.014241233370290051,0.03907334282707718,0.001850059269578772,0.0018532040577261817,0.044124944599743275,0.04802062230286989,0.03443309330287704,0.06225511888513465,0.03002753843193099,0.05574628688210179,0.043031243866872584,0.06483599786941012,0.06933611582510911,0.07604511863447454,0.0415152768409313,0.024264596688454605,0.032039266169567183,0.0545056187581284,0.0394494797137146,0.02786987320068058,0.02840070270010259,theme_13,0.07604511863447454
DLTR,2021,0.007330162808727123,0.02063408008937193,0.0014949817729093778,0.0014976073198454476,0.016401188240269104,0.01475928789670868,0.012468251925616926,0.015579364635522633,0.012090235385912607,0.015198323154786385,0.013937564293543073,0.01867949954765111,0.020060572114658826,0.025472469569992502,0.020909766181354327,0.013743990326016618,0.2842965411860137,0.10296231609582145,0.06332791929645416,0.10107129087633906,0.11524576835164639,theme_16,0.2842965411860137
DOC,2021,0.012446013539134451,0.03143519882127132,0.0016034986754517187,0.0016061053864971722,0.04520214932304739,0.039314947245838984,0.030734237838328436,0.043031793917978164,0.024705942953075228,0.044238108613937295,0.03729768658805396,0.0703106070554737,0.17164990883487954,0.09968238644762724,0.044573753337143016,0.023376695208972315,0.0240211639401773,0.03874537707975239,0.0281206306376782,0.021486249354465012,0.021936127975691208,theme_12,0.17164990883487954
DOV,2021,2.8897291984517205e-308,4.49388119161447e-308,2.851253612392316e-309,2.855793050250145e-309,8.444517633761429e-308,1.0,9.0047845726288e-308,1.4095874032986257e-307,9.5118516110283e-308,1.6462033710533198e-307,1.9820342129903493e-307,1.0643216377415495e-307,9.69326933298649e-308,8.3810701960194185e-308,6.74955444500172e-308,4.458256069225765e-308,3.246757496521058e-308,4.365037183299341e-308,3.699246375574201e-308,3.009997227756224e-308,3.094039367769949e-308,theme_5,1.0
DOW,2021,2.093661638435137e-308,4.011513707024877e-308,2.84453934530267e-309,2.84961355288484e-309,8.173921098728912e-308,5.250839276291685e-308,3.605818994564625e-308,5.331331337997484e-308,3.6044881797753833e-308,4.64780968856931e-308,4.273154003194483e-308,9.171685454946127e-308,6.757824206546284e-308,1.074283072047371e-307,1.0,7.320405322031303e-308,4.1553653435372896e-308,5.248232919598556e-308,4.331959947986611e-308,3.879205595219214e-308,4.005757150047114e-308,theme_14,1.0
DPZ,2021,0.012587669364029035,0.02164116579187182,0.0014034204190475623,0.001405669338076629,0.0446362943463377,0.07734944063413728,0.03547141531453334,0.07636307639684473,0.029466101099441477,0.06165094539001839,0.05512489715139324,0.10280188648165256,0.06653568185100439,0.05335458826467855,0.04616693517600194,0.026685174799062326,0.01856951428961022,0.025995436255840585,0.021386954074835516,0.0170718060714304,0.01749037307133712,theme_11,0.10280188648165256
DRI,2021,0.012673422813194439,0.03919802266387092,0.0017104912215522717,0.001713422710429943,0.04459163064290167,0.03958245391874437,0.026219162934837333,0.035488073769950876,0.026779639538627515,0.03374347915309757,0.03277908044382652,0.05455631065450946,0.05026076571248767,0.08376405548905547,0.0630101388295289,0.026099562827907156,0.03600204988646847,0.05220653226294792,0.041617325024777434,0.032260115263257644,0.03383235130280685,theme_13,0.08376405548905547
DTE,2021,0.001994050517314867,0.0020491161721365833,0.3753036107065463,0.38417393988191756,0.002005097979657447,0.0020299729956149305,0.002013921751040494,0.0020260014504562478,0.002019717691679485,0.002017767812469325,0.0020213308620622345,0.002039769991527742,0.002011881620784864,0.00202369305903441,0.002027019275319866,0.002010868594534616,0.002036076106545636,0.002042714397406049,0.002061537315494589,0.002020981509363911,0.0020211988748010724,theme_3,0.38417393988191756
DUK,2021,3.222708258237457e-308,4.508582053175882e-308,2.811892047461575e-309,2.81715299291847e-309,1.0,8.046830283031634e-308,5.584434419427257e-308,7.365630746572082e-308,6.73433484458833e-308,7.489377731378698e-308,7.632538610028504e-308,8.028949087314333e-308,7.383688866098624e-308,8.160252977312551e-308,9.568868759536013e-308,6.587802038420731e-308,3.473730935577151e-308,4.3226487256913486e-308,3.648198282595953e-308,3.2697685773446425e-308,3.3425711210284097e-308,theme_4,1.0
DVA,2021,2.211260418742361e-308,5.914084433060212e-308,2.836737821555377e-309,2.841732740403514e-309,9.296881950799164e-308,7.115305457362668e-308,4.771548405055225e-308,6.698929244549484e-308,4.464501176557415e-308,6.649181852555925e-308,5.82294377067275e-308,1.3361130563580453e-307,1.6184715422802677e-307,1.0,1.0925544098745497e-307,4.713587209396252e-308,4.695616611505e-308,7.323362465514254e-308,5.339691923219372e-308,4.2490374552548853e-308,4.338221999013006e-308,theme_13,1.0
DVN,2021,0.0022199490353712395,0.002281131299666659,0.5148221720695865,0.242249987139842,0.002231969206619721,0.002260313930970969,0.0022426988082753273,0.0022558720639155867,0.0022487084915694924,0.0022466882343242646,0.002250749821982849,0.002271141780502953,0.0022399243300983886,0.002252846667258002,0.002256485740174315,0.002238426738386302,0.002266498150024153,0.0022741763702568306,0.0022950879328684976,0.0022495080173753727,0.0022497760977352264,theme_2,0.5148221720695865
DXCM,2021,0.012001124530601301,0.04547598471364888,0.0020474936752384086,0.0020510796765964966,0.031791397319254365,0.026957011462287427,0.022095130107987065,0.0291906588106407,0.020685025606587998,0.028442887443245725,0.0252723912990771,0.03692077691521779,0.045167913510025394,0.0676255368573083,0.04014984535726954,0.022552557527287544,0.07013236263669834,0.16696941579531235,0.0827640140872521,0.053912208869244096,0.05479068989400469,theme_17,0.16696941579531235
EA,2021,1.3339105409152576e-308,3.7296950516763117e-308,2.841916784904197e-309,2.84719284598766e-309,2.6808162196267015e-308,2.4192664041597973e-308,2.075242892169289e-308,2.453627260026315e-308,2.090761056006783e-308,2.439284062354346e-308,2.2937456130636146e-308,2.8727038947973247e-308,3.1509859984880067e-308,3.8836871409338057e-308,3.254051446026599e-308,2.2280706810815625e-308,2.0493835024171663e-307,9.055266615691309e-308,1.3169651716191796e-307,1.0,3.4757507312465634e-307,theme_19,1.0
EBAY,2021,1.390293648661218e-308,3.8037428575129953e-308,2.827314156329823e-309,2.83261258463551e-309,2.981033099817258e-308,2.610501642173789e-308,2.1999870148003433e-308,2.6670846338585385e-308,2.1963951058239834e-308,2.6219898863025767e-308,2.4480819701382268e-308,3.239223802980779e-308,3.4768120664529867e-308,4.489360426237378e-308,3.7665795909571095e-308,2.474749370839908e-308,2.9657938208983948e-307,1.0917567296368384e-307,1.0833967064509797e-307,4.124365902673721e-307,1.0,theme_20,1.0
ECL,2021,0.010423401774363827,0.03196849857182782,0.001317941809922245,0.0013201071477159218,0.03754543412128476,0.03552500920822561,0.026251168620735517,0.037114026391102686,0.022344883113904458,0.03838212231322326,0.03285102536052525,0.061646015482959234,0.1137123179896401,0.10064556431947759,0.03757883165725715,0.019565124746421445,0.022293471707637603,0.03822084167181185,0.02697492342607066,0.019634830626237727,0.019969222515958947,theme_12,0.1137123179896401
ED,2021,2.795085305536923e-309,2.87213165418294e-309,1.0,3.369904159767797e-307,2.810206540995315e-309,2.845853011730557e-309,2.823764969863547e-309,2.8402199138717e-309,2.83127714682198e-309,2.828951917852896e-309,2.83397900073893e-309,2.859217706542605e-309,2.82034020196432e-309,2.836431502286e-309,2.840887160084153e-309,2.818162737386405e-309,2.85350889117917e-309,2.863216515803197e-309,2.889459861327237e-309,2.832148959468497e-309,2.83243987040135e-309,theme_2,1.0
EFX,2021,0.02316262575779495,0.026265682319575958,0.0020261152556470957,0.0020294644856483435,0.045679820065686556,0.11827254583243474,0.04853371433033285,0.04933940099530384,0.12417030518462803,0.05304474011539552,0.08639446925947337,0.040520534579574094,0.038981588285327246,0.038696362098793784,0.03367915388385882,0.02443844331370314,0.017630309951881272,0.02204058198157856,0.01937131101720843,0.016652654961831305,0.017149736696871084,theme_8,0.12417030518462803
EG,2021,2.4375088454054696e-308,3.882682339793536e-308,2.84728660540026e-309,2.85201265254184e-309,8.503169653600029e-308,1.1471539537390433e-307,6.075216070970172e-308,1.7223135098443562e-307,5.07051604212322e-308,9.590621085273103e-308,8.113131673356481e-308,1.0,1.1568746730211848e-307,1.0073419054511352e-307,9.070320201799836e-308,5.521932649057916e-308,3.445074663418418e-308,4.843090341218494e-308,3.971710948092907e-308,3.1786904328764615e-308,3.2342167084159625e-308,theme_11,1.0
EIX,2021,2.79574295763278e-309,2.873376130640616e-309,1.0,4.184367305646709e-307,2.811090075983676e-309,2.846417984405947e-309,2.824228314757794e-309,2.84072846560912e-309,2.83189683848483e-309,2.8295553642189e-309,2.83456856204083e-309,2.85988763162725e-309,2.821239370112635e-309,2.83743012999209e-309,2.84185097521916e-309,2.81895891723602e-309,2.85476968842264e-309,2.86427495608174e-309,2.89060661435172e-309,2.833521661799806e-309,2.83375155596693e-309,theme_2,1.0
EL,2021,0.012922314853976264,0.04650100413966421,0.0022535105912378775,0.002257073805971145,0.030892481211050073,0.03048303844427198,0.024418303593515076,0.03299709450487734,0.02256333598929922,0.03165116839584397,0.028669639191255328,0.03966279700358611,0.044664150223142414,0.05823409587532501,0.03837030989198113,0.022505772281775083,0.06507239178839344,0.22830538373320458,0.13515010637329083,0.046692823874763784,0.047533237940549145,theme_17,0.22830538373320458
ELV,2021,2.1335135824667496e-308,6.477234258297762e-308,2.83348977891411e-309,2.83853589508986e-309,8.737434418753517e-308,6.522098721805393e-308,4.503990586656931e-308,6.243702928901674e-308,4.2969401137347684e-308,6.122774971276016e-308,5.525631844980161e-308,1.0210919955427235e-307,1.3404184908924236e-307,1.0,1.065670367342752e-307,4.4489155147799413e-308,5.369944559603613e-308,8.446865650822484e-308,5.973234926541675e-308,4.803128162468068e-308,4.923499639494052e-308,theme_13,1.0
EME,2021,0.006900308913013723,0.020466626327078033,0.001373638190255703,0.001376217433012406,0.014637625766949498,0.013011865084314933,0.01090352160461663,0.013057193928934367,0.011072168508490438,0.012895890476807477,0.012182234648726751,0.015807202435956295,0.017074267638983058,0.022060475344391324,0.01816778120980334,0.011803761184050158,0.12072508015617334,0.047941773129180305,0.07866869381957806,0.16968207667652635,0.2703845308405549,theme_20,0.2703845308405549
EMR,2021,4.2130528853375887e-308,3.5303166184229417e-308,2.832845269844736e-309,2.837611308720106e-309,6.236813235910601e-308,9.709105585284871e-308,8.014457251041787e-308,5.190242144581639e-308,1.0,6.858869672459844e-308,1.274357508676846e-307,4.3490298465937005e-308,4.754313083184809e-308,4.461399798275572e-308,3.779137316404956e-308,3.0244117272097103e-308,2.2058168365110924e-308,2.707550525441131e-308,2.393036573151925e-308,2.0927118975559635e-308,2.1453540830849665e-308,theme_8,1.0
EOG,2021,1.0,1.981487660423153e-308,2.79999875762171e-309,2.80489688046372e-309,3.1205900898582445e-308,2.7980195145418984e-308,3.334960985440809e-308,2.3581716753892493e-308,3.909187880166172e-308,2.494353719407046e-308,2.986213474888244e-308,2.24461957394367e-308,2.276417251788538e-308,2.1736463078622016e-308,2.196817122598237e-308,2.208472520464441e-308,1.381252997035539e-308,1.5790508779276e-308,1.451279577663202e-308,1.339365842832231e-308,1.361193652410895e-308,theme_0,1.0
EPAM,2021,2.241191173702912e-308,4.785391680433297e-308,2.81773040146143e-309,2.82236525735575e-309,7.660063682671206e-308,7.091881751529537e-308,5.563640314092346e-308,7.640595451616618e-308,4.409429997641043e-308,8.194565858910376e-308,6.742920326560776e-308,1.3613454364428987e-307,1.0,1.5791897477289926e-307,7.191110946059251e-308,4.2185486980208125e-308,3.7864646509715137e-308,5.694408282872288e-308,4.3137983658971877e-308,3.437492898916688e-308,3.5159242090896896e-308,theme_12,1.0
