ticker,year,theme_0,theme_1,theme_2,theme_3,theme_4,theme_5,theme_6,theme_7,theme_8,theme_9,theme_10,theme_11,theme_12,theme_13,theme_14,theme_15,theme_16,best_theme,best_score
IT,2021,0.0018758219678059094,0.006189907395395537,0.036027883710917266,0.03521819824847173,0.03485452502900291,0.04529858212148686,0.05041212368071152,0.03712255602222876,0.036988569112081204,0.05438261419616582,0.031044092143135762,0.03208052098042512,0.07737089485576192,0.07521957344256155,0.043126304668608374,0.030472826122638234,0.029946389948215437,theme_12,0.07737089485576192
ITW,2021,0.002196941213715011,0.007649398241991843,0.04054080571368441,0.3179062947698125,0.04026479357662247,0.04602550406205893,0.05917081405988121,0.0525200378030631,0.035420671290647035,0.05855411948119337,0.030669785819887392,0.03315742373322141,0.028670230145078496,0.028474197127615283,0.027423943593938065,0.028643133589683123,0.02462077230653305,theme_3,0.3179062947698125
IVZ,2021,0.0016099974569926568,0.00521462263310618,0.031143649317430973,0.028198477113085752,0.02669978949863063,0.03392567244490394,0.06442665672700675,0.034198228898761694,0.03454210242128248,0.039386842371817936,0.025916372264092675,0.034583049081121496,0.05378328576023749,0.04132687612777845,0.04233912409289023,0.033429420475194045,0.03821754652689986,theme_6,0.06442665672700675
J,2021,0.0018138211075202657,0.005266386577315014,0.03115829173686321,0.025304259775276134,0.0339274498201027,0.02620837689234758,0.03023787752123971,0.037795084512544444,0.030369403455187943,0.025398710379496755,0.019908796532463628,0.05447111042928716,0.031229084402530922,0.027259737483860777,0.12014243488982633,0.14381308774832016,0.275942983792422,theme_16,0.275942983792422
JBHT,2021,0.001421147981952514,0.004590736336806169,0.0242728618816794,0.021337783158693148,0.02573227038613902,0.026763394295308194,0.03578918924344467,0.02754542695176741,0.03527071361404437,0.026603611515270492,0.019788802964531692,0.0313189920203169,0.030973886471346447,0.029184505164158277,0.04112053400533074,0.03210782310690133,0.03463326330034476,theme_14,0.04112053400533074
JBL,2021,2.51320140016324e-309,7.61136493908544e-309,3.8851792911492005e-308,3.1502768114936536e-308,3.3181201769403127e-308,4.0407446865818937e-308,4.2569316771693593e-308,4.1624803306491064e-308,3.335428999357077e-308,4.1774794428411753e-308,2.992516300950168e-308,3.455009276706447e-308,1.0,1.0905587155565145e-307,6.027202557721757e-308,3.6820392924826787e-308,3.9746513016084903e-308,theme_12,1.0
JCI,2021,0.0015548594204473818,0.004801056821133449,0.03215864041007254,0.02398316752780671,0.025215622206831476,0.031085320261997507,0.031649703970444476,0.029702827128519925,0.02496455285474059,0.03286284696549321,0.023805781618628643,0.024714225173996587,0.13678763844357789,0.08352353168816047,0.06310325676047818,0.028898544725981055,0.032527740164662394,theme_12,0.13678763844357789
JKHY,2021,0.0020187869738452326,0.006269525977318688,0.03186366772393808,0.025233285391761208,0.026326075547905253,0.03286714159840946,0.035026747376467625,0.029363805559452078,0.02663748274304563,0.036758139363773173,0.02694329607558479,0.025565843644757537,0.40902857076141275,0.13383454039954912,0.05113446327635284,0.02784791087838155,0.0318368255815393,theme_12,0.40902857076141275
JNJ,2021,0.0012983893978433332,0.004380908987554327,0.030148753640285176,0.06092781513576639,0.06174788622748598,0.03399479801977395,0.037399095540287294,0.03775805425580609,0.029225486675470782,0.03308346591058396,0.01974927323580716,0.028583073918004225,0.01984460055300445,0.019661673080890063,0.02218436190214844,0.024949296879973864,0.020824738564392212,theme_4,0.06174788622748598
JPM,2021,0.004249594133683894,0.4902225593802257,0.013917776419889708,0.014524713405758732,0.013738944692565001,0.014876468896361272,0.014665973187678575,0.01320240579718098,0.015098345661297948,0.015659704361745436,0.01784623395757602,0.012677818605977728,0.012657085495270944,0.013744093238869845,0.012513508074771579,0.01209957259017044,0.01225480737150177,theme_1,0.4902225593802257
KDP,2021,0.002103642369734654,0.007908398066290628,0.044279912228214056,0.03519513812452814,0.028317834382827037,0.04987031719534616,0.03819830876922294,0.028343801256558162,0.033917605454828685,0.08853466768125921,0.12340530006119144,0.022633226444855492,0.030128467218031557,0.04123952950190929,0.028876375258987046,0.02238931784187383,0.022587908899214797,theme_10,0.12340530006119144
