ticker,year,x,y,cluster
A,2019,0.59083843,-5.233892,-1
AAPL,2019,-1.9205383,-5.4043813,-1
ABBV,2019,1.4944482,-4.7590814,14
ABT,2019,1.2673336,-4.3359146,14
ACGL,2019,-4.4069233,-6.809254,9
ACN,2019,-3.615012,-6.341467,10
ADBE,2019,-2.476715,-6.037104,18
ADI,2019,-1.0773349,-6.0128717,19
ADM,2019,-0.56982416,-3.8053944,21
ADP,2019,-3.6770284,-6.19131,10
ADSK,2019,-1.676926,-5.7138953,-1
AEE,2019,0.90008885,-0.7151936,4
AEP,2019,0.990988,-0.75921226,4
AES,2019,0.8720207,-0.5412227,4
AFL,2019,-4.69967,-7.091629,9
AIG,2019,-4.683314,-7.106394,9
AIZ,2019,-4.004298,0.20738287,2
AJG,2019,-4.294516,-6.822117,9
AKAM,2019,-2.471168,-5.9986205,18
ALB,2019,-0.25749654,-4.7362385,-1
ALGN,2019,1.4639088,-4.816341,14
ALL,2019,0.4467238,-2.4705966,1
ALLE,2019,-1.433407,-5.278172,-1
AMAT,2019,16.354362,2.1440108,0
AMCR,2019,-3.3182244,-0.59156215,2
AMD,2019,-1.6398188,-6.1415253,-1
AME,2019,-0.35038415,-5.5833497,-1
AMGN,2019,0.48719072,-3.0919523,1
AMP,2019,-4.4336824,-5.6838746,7
AMT,2019,-3.7016072,-3.9719033,5
AMZN,2019,-2.711279,-5.4564614,17
ANET,2019,-2.3094492,-6.305579,18
AON,2019,-4.1603637,-6.5816503,10
AOS,2019,-0.13969941,-4.881999,-1
APD,2019,0.03894475,-4.4660707,-1
APH,2019,0.48342946,-3.0207403,1
APTV,2019,-1.2049241,-5.170538,12
ARE,2019,-4.0436807,-3.241478,5
ARES,2019,-4.4993243,-4.9147587,7
ATO,2019,0.6059972,-0.69264174,4
AVB,2019,-3.9509296,0.18523496,2
AVGO,2019,-1.3466369,-5.9568033,19
AVY,2019,16.458788,2.2554958,0
AWK,2019,-4.243213,0.010889934,2
AXON,2019,-1.9108013,-5.604257,-1
AXP,2019,-4.0535154,-5.787172,-1
AZO,2019,-1.6076503,-2.6998568,15
BA,2019,-0.12093997,-5.9461355,16
BAC,2019,-5.4522943,-5.8074203,6
BALL,2019,-0.90578103,-3.7397602,-1
BAX,2019,0.3558465,-4.1660056,-1
BBY,2019,-1.9334332,-2.924633,15
BDX,2019,0.97977674,-4.787168,14
BEN,2019,-4.49943,-5.2820935,7
BF-B,2019,-3.8008037,0.0822269,2
BIIB,2019,-3.7060456,-1.0372298,2
BK,2019,-5.347004,-5.688294,6
BKNG,2019,-2.199305,-4.0811973,8
BKR,2019,-3.2265198,-1.7244328,-1
BLDR,2019,-0.92371136,-4.7656164,-1
BMY,2019,0.54645157,-2.9991016,1
BR,2019,-3.8013482,-6.061651,10
BRK-B,2019,-4.4658217,-7.146125,9
BRO,2019,-3.7925515,0.06841123,2
BSX,2019,0.90724677,-4.619402,14
BX,2019,-4.491972,-4.8799334,7
BXP,2019,-3.822997,-3.6174517,5
C,2019,16.590511,2.478908,0
CAG,2019,-0.6572109,-3.3430662,21
CAH,2019,16.420496,2.2241588,0
CASY,2019,-1.7067928,-2.781598,15
CAT,2019,-0.9498166,-4.9385815,12
CB,2019,-4.4664097,-7.2249885,9
CBOE,2019,-3.8970244,-5.144264,7
CBRE,2019,-4.1609087,-3.9169967,5
CCI,2019,-3.8095078,-2.5239248,-1
CCL,2019,-1.8973901,-3.640849,8
CDNS,2019,-1.3309612,-5.981702,19
CDW,2019,-1.940855,-5.900768,-1
CF,2019,-0.8320501,-4.2121634,-1
CFG,2019,-5.2892137,-5.604082,6
CHD,2019,16.374508,2.2530336,0
CHRW,2019,-1.848004,-4.4807673,11
CHTR,2019,-2.8232613,-5.0526953,17
CI,2019,1.3622235,-4.3591337,13
CIEN,2019,-2.0960846,-6.016598,18
CINF,2019,-4.556436,-7.191463,9
CL,2019,-0.21913944,-3.7231367,20
CLX,2019,-0.38953686,-3.6952572,20
CMCSA,2019,-2.778622,-5.0688243,17
CME,2019,-3.779748,-5.0709834,7
CMG,2019,-1.2690189,-3.4327593,-1
CMI,2019,-0.70943666,-4.997361,12
CMS,2019,0.8841102,-0.4488431,4
CNC,2019,1.6428934,-4.172124,13
CNP,2019,0.80927926,-0.4295683,4
COF,2019,-5.042507,-5.6857905,6
COHR,2019,-0.8087551,-5.8470426,19
COO,2019,1.1534847,-4.2554054,14
COP,2019,16.373457,2.2935758,0
COR,2019,1.2537892,-4.4843526,13
COST,2019,-1.9773927,-2.8044508,15
CPAY,2019,-3.8091538,-5.798227,10
CPB,2019,-0.66970086,-3.3499866,21
CPRT,2019,0.3301745,-2.8836107,1
CPT,2019,-4.1527658,-3.678392,5
CRL,2019,0.9092276,-5.146975,-1
CRM,2019,-2.435929,-6.1340218,18
CRWD,2019,-2.3767,-6.290036,18
CSCO,2019,-4.040055,-0.2667787,2
CSGP,2019,-4.095059,-4.0175104,5
CSX,2019,-1.5381514,-4.318771,11
CTAS,2019,-0.9616559,-3.8925443,-1
CTRA,2019,16.546986,2.395009,0
CTSH,2019,-3.4008393,-6.362034,10
CTVA,2019,-0.38798708,-4.1509995,-1
CVNA,2019,-1.3843,-5.0426607,12
CVS,2019,1.4141635,-4.3017497,13
CVX,2019,-0.12087243,-0.7380799,3
D,2019,0.8740209,-0.5190965,4
DAL,2019,-1.9716889,-4.520845,11
DD,2019,-0.35549927,-4.1810465,-1
DDOG,2019,-2.4915628,-6.256641,18
DE,2019,-0.79928756,-4.8105893,12
DECK,2019,-1.5624197,-3.2028198,15
DELL,2019,-2.0687819,-6.1015997,18
DG,2019,-1.9370081,-2.7797017,15
DGX,2019,0.4599473,-2.4742944,1
DHI,2019,-4.3109126,-3.9159038,5
DHR,2019,-3.9125903,-0.42637718,2
DIS,2019,-2.8068712,-5.0041957,17
DLR,2019,-2.4013786,-6.1476398,18
DLTR,2019,-2.248141,-2.4497123,15
DOC,2019,-3.919925,-3.7350354,5
DOV,2019,-0.655657,-5.136193,-1
DOW,2019,-0.32153273,-4.2269983,-1
DPZ,2019,-1.6178248,-3.0455065,15
DRI,2019,-1.4172709,-3.4974906,15
DTE,2019,16.530764,2.5083995,0
DUK,2019,1.0194821,-0.5861978,4
DVA,2019,1.7436244,-4.2752237,-1
DVN,2019,16.508993,2.268908,0
DXCM,2019,1.2377402,-4.784054,14
EA,2019,-2.3595843,-5.223376,17
EBAY,2019,-2.8610582,-5.7025924,-1
ECL,2019,-0.08263941,-4.785822,-1
ED,2019,16.46844,2.352073,0
EFX,2019,-3.4873874,-5.930477,10
EG,2019,-4.3951197,-7.0062175,9
EIX,2019,16.595112,2.5405788,0
EL,2019,-4.0287633,0.08068874,2
ELV,2019,1.4095844,-4.3736873,13
EME,2019,-0.57340854,-5.00001,-1
EMR,2019,-0.761897,-5.3787837,-1
EOG,2019,-0.0014962051,-0.65517956,3
EPAM,2019,-4.2315025,0.07886367,2
EQIX,2019,-2.234327,-6.219295,18
EQR,2019,-3.9688797,-3.462123,5
EQT,2019,-0.042262945,-0.6871474,3
ERIE,2019,-4.5256796,-7.1601496,9
ES,2019,0.97696507,-0.4656733,4
ESS,2019,-3.9903908,-3.5534105,5
ETN,2019,-0.23337054,-4.30015,20
ETR,2019,16.477137,2.5811665,0
EVRG,2019,0.9381864,-0.61045027,4
EW,2019,0.94554967,-4.5934105,14
EXC,2019,0.9463487,-0.51086926,4
EXE,2019,0.02496336,-0.73509943,3
EXPD,2019,-1.8662897,-4.551261,11
EXPE,2019,-2.1493056,-4.141262,8
EXR,2019,-4.0505037,-0.23745911,2
F,2019,-1.2196702,-4.948496,12
FANG,2019,-0.026198834,-0.65388364,3
FAST,2019,-3.763676,-0.6581756,2
FCX,2019,16.289839,2.082517,0
FDS,2019,-4.199727,0.11617899,2
FDX,2019,-1.7909352,-4.7484446,11
FE,2019,0.59558564,-1.5959063,-1
FFIV,2019,-3.6518872,-0.116073236,2
FICO,2019,-3.2932644,-5.9784904,10
FIS,2019,-3.6596003,-5.9699187,10
FISV,2019,-3.689517,-5.9718294,10
FITB,2019,-5.0898623,-5.091372,6
FIX,2019,-3.8000598,0.069137886,2
FOX,2019,-2.9454792,-5.0172844,17
FOXA,2019,-2.9114687,-5.0314455,17
FRT,2019,-4.087507,-3.633324,5
FSLR,2019,1.150488,-0.70058703,4
FTNT,2019,-2.1484435,-6.1267405,18
FTV,2019,-4.0013614,-0.48650363,2
GD,2019,-0.091453776,-5.9412827,16
GDDY,2019,-2.7699575,-5.6928844,18
GE,2019,-4.310025,0.03939538,2
GEN,2019,-3.8711443,-0.42060822,2
GILD,2019,1.5488955,-4.8198757,14
GIS,2019,-0.70698875,-3.2584589,21
GL,2019,-4.737405,-7.0349193,9
GLW,2019,-0.7692625,-5.7289743,19
GM,2019,-1.2819264,-4.952953,12
GNRC,2019,16.469467,2.3952785,0
GOOG,2019,-2.3437102,-5.687811,-1
GOOGL,2019,-2.4299815,-5.692531,18
GPC,2019,-1.6457245,-3.0090446,15
GPN,2019,-3.8040147,-5.84069,10
GRMN,2019,-4.015806,-0.048353303,2
GS,2019,-5.138042,-5.657331,1
GWW,2019,16.302464,2.2263544,0
HAL,2019,-0.03522696,-0.9476926,3
HAS,2019,-2.5048606,-4.972622,17
HBAN,2019,-5.37391,-5.705736,6
HCA,2019,1.7151908,-4.1636515,13
HD,2019,-2.0948567,-3.212674,15
HIG,2019,-4.4300346,-7.302695,9
HII,2019,-0.083806165,-6.055837,16
HLT,2019,-3.8259284,0.2718196,2
HON,2019,-0.6993369,-5.5106936,-1
HPE,2019,-1.9826896,-6.083105,18
HPQ,2019,-1.7643993,-5.8270774,18
HRL,2019,-0.2816678,-3.604706,21
HSIC,2019,1.2366611,-4.3550367,-1
HST,2019,-4.1971383,-0.16695075,2
HSY,2019,-0.68691146,-3.4842045,21
HUBB,2019,-0.47882423,-4.8178854,20
HUM,2019,1.612559,-4.217823,13
HWM,2019,-0.2938722,-4.7163553,-1
IBKR,2019,-3.6484654,-5.148347,7
IBM,2019,-3.0926547,-6.369623,10
ICE,2019,-3.8865018,-5.1505437,7
IDXX,2019,0.3670654,-4.974772,-1
IEX,2019,-0.16968942,-5.3104205,-1
IFF,2019,-0.50199884,-3.696308,-1
INCY,2019,1.6567453,-4.8435445,14
INTC,2019,-4.3441534,0.048539598,2
INTU,2019,-2.7941382,-5.7544527,-1
INVH,2019,-3.8309264,0.24189223,2
IP,2019,0.47682095,-3.0534782,1
IQV,2019,0.93214774,-4.9793024,-1
IR,2019,-3.8244164,-0.19095455,2
IRM,2019,-3.7635074,-2.5389926,-1
ISRG,2019,-3.8960881,-0.72302616,2
IT,2019,-3.8830507,-6.427706,10
ITW,2019,-0.37598303,-4.6163282,20
IVZ,2019,-4.272161,-5.4443913,7
J,2019,-3.7344701,-0.094612055,2
JBHT,2019,-1.6383046,-4.541682,11
JBL,2019,-0.98736966,-5.4501104,-1
JCI,2019,-0.68496895,-5.158751,-1
JKHY,2019,-2.9609342,-5.5337415,-1
JNJ,2019,1.4829432,-4.6887374,14
JPM,2019,-5.112909,-5.252511,6
KDP,2019,-1.0645021,-3.326484,-1
KEY,2019,-5.4240966,-5.768466,6
KEYS,2019,-1.3394281,-5.744148,19
KHC,2019,-0.6438514,-3.3416295,21
KIM,2019,-4.115943,-3.7435484,5
KKR,2019,-4.5466003,-4.9223657,7
KLAC,2019,-1.0376277,-5.905621,19
KMB,2019,-0.11359815,-3.726197,20
KMI,2019,16.567741,2.5736084,0
KO,2019,-3.7497473,-0.010563446,2
KR,2019,-0.88643354,-3.2510154,21
L,2019,-4.5787315,-7.251288,9
LDOS,2019,-0.12967472,-6.0568476,16
LEN,2019,-4.221564,-3.8262954,5
LH,2019,0.30233765,-3.1159368,1
LII,2019,-0.4168604,-4.9522643,-1
LIN,2019,-0.011015856,-4.554703,-1
LITE,2019,-1.0062188,-5.900224,19
LLY,2019,1.4780653,-4.7474823,14
LMT,2019,-0.0706606,-6.021845,16
LNT,2019,0.9386384,-0.2576194,4
LOW,2019,-1.9634256,-3.240539,15
LRCX,2019,-1.0752416,-5.9162407,19
LULU,2019,-4.01681,-0.13867123,2
LUV,2019,-2.1761436,-4.4124484,11
LVS,2019,-3.221582,-3.7244272,5
LYB,2019,16.239279,2.2076883,0
